"","SRR19925016","SRR19925018","SRR19925020","SRR19925022","SRR19925024","SRR19925027","SRR19925038","SRR19925039","SRR19925040","SRR19925042","SRR19925043","SRR19925045","SRR19925046","SRR19925047","SRR19925052","SRR19925054","SRR19925055","SRR19925057","SRR19925058","SRR19925060","SRR19925061","SRR19925062","SRR19925065","SRR19925066","SRR19925068","SRR19925070","SRR19925071","SRR19925072","SRR19925073","SRR19925076","SRR19925077","SRR19925078","SRR19925079","SRR19925081","SRR19925082","SRR19925083","SRR19925085","SRR19925086"
"LOC101927020",5.54473638508046,5.5658851392169,5.76574862624949,6.40574251001874,5.17260350524532,5.491400907379,5.43366010398754,6.58785591773482,5.17373883741603,7.06257574534121,5.713933197405,5.87531223219379,5.80810091605229,5.34989762782229,5.04098647149877,6.44434938737414,5.73602991950746,4.75146774652404,4.61944144154212,6.14299548025346,6.20923937108151,6.67808974542648,5.80317888990638,5.92773403829621,5.74540099912651,6.2464445416073,5.62432080174577,5.1589543220589,4.7732211471063,5.09866707780789,5.75932503386666,5.57763339908348,5.54096959806326,5.38624689139424,5.43652677868973,5.46063536523956,5.37961336945515,4.79950437474404
"C1orf167",6.72085306603632,5.97803528694566,5.7038585634461,5.41910651838413,5.75651020201596,5.0970090967207,6.0174548555952,6.33737468338176,5.76772582658174,5.70746482675006,5.5674168273929,6.05413135341386,5.78689233894027,5.54856014048776,5.40343442221966,6.20167766534727,5.76690395365356,5.46954007780406,5.79280546828688,6.13857617456827,5.99094050735988,5.21275816703805,6.10673988581544,5.72630039401654,6.62455821803944,5.46948681361511,5.43084605680471,4.80528580001822,5.8588983436943,5.53512739546878,5.57781169337602,5.42747286934435,5.46033024181365,5.60792999101346,5.50091074238763,5.82271940326015,5.46071020081079,5.67341539118051
"WNT16",5.45234119727351,5.54380874374677,5.64847653341699,6.13699179445184,5.23112105597672,4.99616507491088,5.38616856077679,5.46294074255296,5.48021468352986,6.21563560739502,6.6339887119494,5.59837777720742,5.9287376721021,5.25258796473124,5.87633886929675,5.04714783230041,5.4899272386988,6.39643013453235,5.0779036940872,4.95305535017282,5.79312832948124,4.82493706910262,4.97284584446438,5.89942117214497,5.55116489618489,5.54179988393589,5.60994667831807,5.33043697317811,5.12594150840799,6.10716229784416,5.64446238982808,5.73933041936758,5.59378247995834,6.10929508971373,6.17626801322494,7.27247946399874,5.27816303932316,5.33422248204285
"TSPAN32",5.25675863671017,6.27016317500331,4.62184035509853,4.91846926356571,5.9755326427123,5.02447037964363,6.10138311774729,5.74632992309597,5.75098737733643,5.72413312853165,5.5305459340943,5.44967473471182,5.69063471576418,5.8541054689375,6.90747934902248,6.37154256356215,6.69719580521691,5.07922732945504,6.43448993767325,5.09268485097844,6.47656121578979,5.22144937830547,5.13563123197431,6.43024288502083,5.35488820984342,6.23870875462078,6.14213585172326,6.18234494785347,5.97904380632779,5.6708059039012,4.98786575164709,5.04237896009244,5.81726049677026,5.05488273801543,5.36846870537199,5.0714642131444,5.31946832924298,4.82584840287706
"VEPH1",5.60220292643978,5.91261542469789,5.90549743755884,5.49298796874674,5.61385092689206,5.42104581851556,5.09500523609179,4.76404805852133,4.90674305549489,4.76395698339117,5.86588336160003,4.66742883978344,5.45577763978206,5.49891482958402,5.24096433520094,5.09950737340813,5.07097806566151,6.52420817108708,4.90054320067749,5.83073247850948,4.96853268986674,5.06016229574479,5.13685682581588,5.47259973797175,5.28913168250191,4.97308213586757,5.88451824124568,5.37681312921594,5.43790517446101,6.32237284782685,6.79148548241045,5.88278984071969,5.77621335928605,6.73645010411881,6.5889203731679,6.66540625814397,5.04792244622733,6.73599420744632
"RNF223",5.81760204116223,5.18299665366743,6.09062826585308,5.77986603763602,5.19356056704232,5.3989537267771,5.72277303674206,5.28835095759875,5.43167099136253,4.91963169195105,5.99233228491894,5.64620086965239,6.15730539014998,5.37132796387388,5.47480512564511,5.83281845577169,5.43042698163903,5.76718924208006,4.6630981222352,5.5864679745959,6.17271823628626,5.634387839646,5.46510456659577,5.785723330759,5.78172161540648,5.36044092445852,4.87066635090498,4.82593481456945,4.79905010839261,6.0451717933382,6.31102604233273,5.34263196599274,6.03199834357388,6.52354853263411,6.19222555510941,6.10859950993862,5.47865358371547,6.323125213714
"IL17RB",5.31969438562659,5.57027569898995,5.83099817181931,5.74531700146418,5.64828010616636,5.78995603761163,5.76865251380886,5.51607674243196,5.75966065685543,5.74759264328076,5.24877954299126,5.64341985654199,5.78227763305591,5.9523021492305,4.85959465995274,5.65726295222355,5.74653843404761,6.7287494668976,5.62115301487068,5.92750807732201,5.62995821039389,5.58611463917675,5.82488045886642,6.2069056389908,6.99056873717753,5.65927107312949,5.55969670676393,5.02783966495201,5.64433667608096,5.70148665797097,5.45092316949888,6.19307773169574,5.3673005928368,4.95697186675021,5.2707774259793,5.23263415857959,5.71390209665093,5.84535304582411
"CCDC102B",5.57551855451933,5.89080217524368,4.98735895792162,5.87373194318826,6.03516840628846,5.78791789384907,5.56874014364068,5.3333309577809,6.09727798414077,5.78584923555643,5.8697660179311,5.87466665422882,5.65551906938638,5.67487767515914,5.1664560948301,5.59225261572627,5.52825839978057,5.92711774448177,6.06956611548719,5.4795502846213,6.24803577182804,5.81849283601325,5.57984662240611,5.77243040069066,6.65158122097085,5.03911417440392,5.81696541709609,5.87428114224095,5.85358402729089,6.03033292448641,5.48656717001383,5.38608554445739,5.98143394015956,5.56639088864162,5.61196334222336,6.41252975737061,5.67607191839485,5.23913320392479
"COLGALT2",5.70704742028724,5.96865313644321,5.30015227187179,5.62701331831614,6.34067241634292,5.41462275285791,5.79851019174718,5.97294494374561,5.47387812116572,5.67857929049419,6.00133070806873,5.79490570610174,5.2515478674431,5.6816788329565,5.55095059364184,6.06315967068038,5.50675105473054,5.28108130247616,6.34947468445836,5.44297697987087,5.75442546112099,5.67298222876697,5.98284748189643,5.56474367009604,6.06622274639408,5.55117524677503,6.24047893334369,5.70825885997941,6.0829271938749,4.96696751330499,5.68627271456856,5.72618852319478,5.40313181997263,6.25780061378564,5.8618842347729,5.60876756291404,5.61838539027778,5.18794885278302
"APOM",6.66353026126257,5.81599649857527,5.76459393669247,6.06309769129482,5.46819686572253,5.47547964727116,5.84572191057768,6.47688746173991,5.52279257253365,6.36644729682756,5.88437746644211,6.25083231426698,5.6098454818015,5.63345479446786,6.05703195225415,5.67724282275467,6.09495048019875,5.66791747935143,6.05888650323959,5.64971575563544,5.85028516884528,5.81327387054281,5.60424730629487,5.56356374562032,5.94822019032065,5.9077734238241,5.34307975674803,5.9629694604714,5.72921642897685,5.36541571826882,5.37471508519834,5.42864153321183,5.10689921503092,5.15907226014582,5.41074574778309,5.95493621471494,5.52028420601273,5.22377060174548
"KIF1A",5.21847011453777,5.77863801238787,5.28998352293919,5.76050578770013,6.02260822868233,5.85082707832407,5.24593397979778,5.9581000845044,5.9554083162161,5.47317910704554,5.2651722281786,6.06680055166446,5.78902314821987,5.95521235223799,6.45874992628482,6.29062806070726,5.82597758684293,5.46538519827562,5.42413786479717,5.48220932447783,6.16963633997028,5.28124950905155,5.6971615167053,5.48697585586358,5.69338084588709,5.47784069325353,5.34473572923471,6.13551452836844,5.34891913144157,5.29714701266808,6.06416518358201,6.17499463092863,5.70572462661888,5.68232147331433,6.40156438192897,4.79011635089346,5.38299264879486,5.97397108535719
"KIF5C",5.57868528468572,6.08749657305592,5.19389214999759,5.56019694352836,5.13162666407225,5.46466826572006,5.71729868824749,5.79259108300651,5.73225307766643,6.57748063671431,5.62519783939999,5.51482742798954,5.96487746973464,6.24352319852823,5.38347243936889,5.48690511424161,5.38339474619227,5.43872966435188,4.93251207194396,5.56973422547184,5.39654465673833,5.23808354058202,5.98900254064953,6.06376222695092,5.45212494668927,5.88955546835112,5.73547919719287,5.56050267180209,5.51484740437456,6.1456068478344,6.00089464150355,6.03342863919558,5.24955978280881,5.80150434194382,6.07125186481496,6.34408706760045,5.97824370975508,5.63713775121065
"KIF18A",5.68588157712942,5.9487301155595,5.655465482823,5.59028709474313,5.86942280210615,5.36212106601436,5.14854310232718,5.81022008142709,5.66557103262737,5.69996024086084,5.59852287468453,6.32699705243116,5.74005787657281,5.69359976164037,6.1260982464871,6.14836975052899,5.6489108575601,5.25314124124422,6.19132979335577,5.97424054781615,5.61858570292163,5.92436954693045,5.56362965260246,5.95019825763214,5.39720223164074,5.83517897077729,6.20589749058663,5.91589278056831,5.99852340263805,5.65386681928677,5.20797098279265,5.62393929230711,5.48322761193595,5.76580053377687,5.39648985037168,5.83554504649419,5.53558746356861,5.60816055346716
"H2BC4",5.3763457069535,6.06123643084126,6.09975543356418,5.72246765580155,6.08799579043427,6.02343252254646,5.51201500214705,5.43323304803685,5.19366887495153,5.52837289386264,5.99917398921347,5.80534220533744,5.34032121447648,5.21137096446253,5.81549678850905,5.64147161131137,5.57448824832851,5.68684188011973,6.52896261042941,6.16757867719328,4.94202286187546,5.74687342519016,5.68192746782654,5.80935758910655,6.19208044813389,5.10317900669938,5.88229255889462,5.46523038661952,6.73420766854234,5.09119502739743,5.05673999685235,5.94515651481255,5.88070764080596,6.08641358193389,5.65637509306731,5.28477458354377,5.67312699819425,5.32539042873843
"CD28",5.84467030525875,5.74892071346316,7.08663957141977,4.93048547848369,6.11747911160139,5.29699017011862,5.51211718813751,5.72402027841371,5.11011507383736,5.98953371537381,5.19389036891461,5.27910022368841,5.40199431103261,6.34139234690189,5.88274704828842,5.72991011484894,6.31061162300232,5.26741640248423,5.76550325322881,5.51226075648414,5.8045679277067,5.59211679346729,5.5322165858901,5.62273090869458,5.85407967286819,5.69612368990376,5.78806621963784,6.85062669318174,5.13681152749195,5.67585896607615,6.06497070865762,5.64983081471565,5.3416500338159,6.29828690487168,5.95247401641418,5.63291205836473,5.0863413990672,5.35936896327839
"PRR19",5.82205229097007,5.9226254504645,5.8616740615979,6.02865171721222,5.72419590998489,5.91288416029828,5.35356016093446,5.81002749438776,5.62664600138854,5.95578963881913,6.01361511421388,5.82940183612104,5.67726643125159,5.89590272391753,5.64879770311259,5.95680164931642,5.51998487803604,5.79213676712213,5.54792069315564,5.89619096514048,5.37049784613927,5.38499905213216,5.86282002435944,5.37663505440904,5.87543828247546,5.63411953973144,5.67768275131004,5.51976606948073,5.940771818129,5.54141164517332,5.68153844270067,5.71303919409971,5.66957309746839,5.54706596631803,6.12441261610774,5.67735088378879,5.73658474731384,5.69348690164975
"LINC00298",5.38477264335934,5.70261719960814,5.18602586321676,5.35880240954236,6.67202262634477,5.5158539118835,5.42363259239433,5.30805912844538,5.32918427122776,5.23943788911382,5.11829569556425,5.92139712015165,5.89450953957886,5.66745495262319,6.45987289529766,5.96313924072555,6.31891806013009,5.29087967466583,6.20423398984144,5.21231921264548,6.09784062136032,5.37220116221882,5.79669793093744,6.03298521882473,4.83602728752659,5.85829663562631,6.12664061647012,6.79278354519939,6.29467386902316,5.15929646327544,5.30179686204462,5.51903368362163,5.3861457091935,5.17534824338386,5.74093176180597,5.0505639144895,5.39140058271109,5.83638983790813
"ATP2B1-AS1",5.73545280229107,6.08429519092077,5.82918239642673,5.6183750673918,5.94691155285709,5.84534066892004,5.51197933478508,5.59441070112238,5.38112221738167,6.04187510752741,5.82310307666497,5.86051312754251,5.61848297895853,5.74319102240694,5.61825449109071,5.59361650468029,6.00271240696958,5.77904468923889,6.30078155334637,5.57115732807417,5.60212016650293,5.47937620964564,5.88132044507681,5.34950815605771,5.92700884705177,5.53185516387625,5.90892176455194,6.16489617467423,5.90847645896075,5.77082281698238,5.65411494450579,5.9096315723223,5.52243540569709,5.57339463299144,5.27896043727314,5.69209659651949,5.60063962387151,5.74731604855955
"OSR1",4.90229872847775,6.38435010256198,4.72843820153068,6.12479731205996,4.90365772478663,4.87180940957388,5.12198597827049,5.73393006035861,4.57374467656236,7.06806647267756,5.88587730201092,5.62037308324424,4.98461516773146,5.29214882953995,4.88559888493576,4.93604440488591,5.18413452376874,8.27689275751296,4.7870636290718,5.21718165857029,4.5931389921937,5.35543268757471,5.55114562076009,5.15493435955415,7.08470093503157,4.81161333815403,4.69229724877441,4.84567436496876,4.9151129021368,5.54087994054769,5.37933208070292,5.04539140810353,4.98550906582516,4.88959301256061,5.13354304034601,7.46686800265503,4.54505322871465,4.92259964416776
"HCG23",5.70448781203549,5.52867197559904,5.27355067209933,6.00943832744432,5.98554592379221,5.62511599281477,5.94384356967589,5.62624884948347,5.69665543865779,5.56643310725571,5.86672740769155,5.82938899623341,5.64965354416102,6.04059122413068,5.86755934040255,5.75368908969432,5.99965769039256,6.10456154690654,6.07097256798374,5.94620766752255,6.14500621794483,5.70575321617553,5.60436098538119,5.70995213148399,5.09915845181209,5.37324950900952,5.68247406713683,5.28695304182235,5.69127497072622,5.79250510555574,5.94500457444266,5.29777169578439,5.30807409880411,5.57414149187956,5.53397773621341,6.07666845282491,5.83945366554954,5.51707778117329
"EFCAB13",5.27961744238089,5.44091067891332,4.92077796031757,5.62961817671335,4.94670923023984,5.98903796622083,6.12328667090375,4.99308042663591,5.31452829143763,4.91162823386506,5.42045100457736,5.72624164838922,5.24082700083646,6.51902974230965,6.23107960841049,5.63108984577647,5.8705748500477,5.30761353764658,5.22028241294054,5.63794516820938,5.99304700809079,5.51357988901967,5.50719233719159,5.66755124964005,6.0540762137454,5.8147375404624,6.0415013081791,4.84116209628241,6.35380779538821,6.0837330265882,5.72212941045359,6.01553457554429,5.80508521579366,5.83219306278922,5.42549132431403,5.85680479533408,6.05498263280153,6.1348804463018
"VESTAR",5.96610162046056,6.29670379804535,5.21129626755203,5.63604845043535,6.06055464434181,6.15321547868892,6.13331967502673,5.98793207232023,5.53459312328974,5.73832266101402,5.37373610351768,5.94072656036732,5.8324763405753,5.99506508573628,5.97625420702361,5.41038942521258,5.98232516513607,5.79241908792612,6.01217764491505,5.24005709045047,5.96147643067646,5.9732609970926,5.58553573666888,5.79678458513619,4.77802232061694,5.47789070874861,5.19181244158424,5.70289475991605,5.92021793658404,5.5392616550343,5.81172135967052,5.75860613243597,5.45639949056912,5.38991401736488,5.28746541309119,5.71410889595574,5.73503575752751,5.39531890972733
"TRIM7",6.30740343359387,5.82894498657433,6.05555769830235,5.67176859577959,5.89513673832508,5.71596041176199,5.84258607325741,5.14928902616664,5.71132945837826,5.93439044558389,5.86570151869435,5.84816488171077,5.37373042685809,5.13229051769469,5.56299754194741,5.53435943077758,5.85485217347215,5.39236290711403,5.50919015815518,5.16072203845738,5.80688429997644,5.78728984320391,5.47230788240644,5.81248740819242,5.38875436045317,5.7842737672872,5.68176858267932,5.43764026584115,5.76027118946148,5.73631734310169,5.88072717545718,5.13494757636531,5.49246317381461,6.67578720733864,5.336156051796,6.56497569927539,5.77903012914591,5.75376257900649
"MELTF-AS1",5.86807487574723,6.09961143593636,5.30614442802788,5.17494761619994,5.20089435498826,5.38694742560968,6.0125719930072,6.44349622336045,6.06973041036374,5.67190828745641,5.3124461302852,5.73023460389286,6.02337016098712,6.12171286928768,6.03789871993,6.39046984837013,5.85861626734663,5.96822098942381,5.89485477529222,5.54531734705131,5.9426281065766,6.01937253174935,6.15031385779945,5.66227002348494,6.07063008069028,6.22355638282802,5.14747140406587,5.3222014621142,5.35053448505188,5.60405021362027,5.44313179862584,5.33753379957439,5.46143981189385,5.29571640769692,5.29423355059237,6.10656957440653,5.44001631189385,5.34563461536662
"ZNF747-DT",5.51018695171456,5.70050766891779,5.80937051547611,6.08238782280859,5.73530355106197,5.92613470046767,5.76794397010394,5.88960637181556,5.81117459218469,5.24424326854565,5.57815562273632,5.87652559175158,5.66029571409291,5.61749749721889,5.69340326460461,5.87771993872859,5.43520739696753,5.85329375649875,5.94680790023299,5.9299474989234,5.74303010332603,5.80719177635167,5.74008247674935,5.43607348473645,5.8988154812769,5.65865590669124,5.6303885544197,5.65262929404313,5.9286529394637,5.71070201344612,5.59749061736712,5.60578395221604,5.64651511506554,5.83894961851018,5.87626043506741,5.99993166445796,5.4554427081087,5.63047969134122
"CFAP161",5.5263233137424,5.82614013338314,6.36773720217349,5.49042673334051,5.22397589847685,5.5192672208742,5.66610592014877,5.02446997074107,5.92158532551697,5.98160470749339,5.52482461772374,5.65642747565707,5.73952151510165,5.36852271682623,5.39654920126357,5.16061105553505,5.30264368083279,6.41246143147478,5.56840787754217,6.05694042284711,4.9553365454041,5.77480560806028,5.98221912759411,5.49395738797044,5.76206038385735,5.39934508941429,5.44499637614752,5.16574026128891,5.97231602405788,6.46041864795611,5.96113844944452,5.36506343105814,5.31152843669824,5.95899968148586,5.88999845247474,5.98869718846906,5.7186550545238,6.10369092798453
