"","SRR26112889","SRR26112890","SRR26112891","SRR26112892","SRR26112893","SRR26112894","SRR26112895","SRR26112896","SRR26112897","SRR26112898","SRR26112899","SRR26112900","SRR26112901","SRR26112902","SRR26112903","SRR26112904","SRR26112905","SRR26112906","SRR26112907","SRR26112908","SRR26112909","SRR26112910","SRR26112911","SRR26112912","SRR26112913","SRR26112914","SRR26112915","SRR26112916","SRR26112917","SRR26112918","SRR26112919","SRR26112920","SRR26112921","SRR26112922","SRR26112923","SRR26112924","SRR26112925","SRR26112926","SRR26112927","SRR26112928"
"KLHL29",8.55434458402913,8.10158414128364,8.3685254197475,8.61472248421972,8.23139204011989,9.03396679457151,9.04167618812636,8.30159656339082,8.65847674079299,8.97700239192858,8.64023246256751,8.99599547643405,8.55814697368305,9.14080561000431,8.25645836154317,8.26816401066452,8.73818428416404,8.41002652903537,8.78345237688985,9.27905002099915,8.66723929665901,8.96472486247855,8.7772926512611,8.56881092683691,8.55753798421766,9.23025962321051,8.93404675627236,8.78855233814135,7.89696899491374,8.37140512637148,8.67079402958358,7.61494451346873,8.54798066979296,9.0196702196394,8.69967645003565,9.06553718172938,8.84647875594785,9.12090617068347,9.04168623746439,8.15755626299044
"PLVAP",7.77769962468368,8.3777028717576,8.82708127806563,8.87747325047178,9.09598927169375,9.20298769958406,9.03011961467772,8.0391692301976,9.11778611785038,8.80758775916759,9.24603965674013,8.67291259636431,7.57032953410377,8.43804335728564,8.37385003846479,7.96694045617143,8.97858477806142,9.214072234165,7.44386357518541,9.41547086689606,8.91123372894954,10.092460969535,9.48651161719826,8.62042195013966,7.70142284238884,8.58117624164442,7.83162329633398,9.0016839564459,9.36292447647329,8.64237252304619,9.20297298703889,8.60576199054316,9.55047877656963,8.36881943156603,7.21404637353573,8.18431528247129,9.82299599051927,8.811034682464,7.35902178674749,8.22804985899497
"CAVIN2",8.95740475805799,8.56072747701446,8.81481029538863,8.48485172324376,8.88421205350871,8.86199711158898,8.87044345606214,8.39456058725833,8.31027710814944,8.60785358753595,8.59313411365372,8.30593679144748,8.0850241909586,8.56342095214507,8.73262587742769,8.16914830691645,9.21074265247438,8.3629340062851,8.43520432733234,8.9588237374394,9.64507440992428,9.7640054145359,8.7695741608274,8.83378859549586,8.68083313441626,8.69169808969438,8.03213235199103,9.10096507315881,8.94604270238561,8.28475508329349,9.13504777635508,8.67793121227672,9.27845704956661,8.32653861885027,8.73801903880989,8.52504315646543,7.07482478539708,8.83613439134789,8.50485955346264,8.42332214699561
"NTMT1",8.47594433192375,8.74620601470403,8.51122297973849,8.74996503803702,8.56007205360369,8.96098278512449,9.10490819726658,8.60808729122324,9.02583785206074,8.80756897036491,8.68203715817859,8.59706081251131,8.70479881601173,8.94616687553367,8.59219905377265,8.392691507276,8.97278543186972,8.37013739161669,8.92112546188538,8.59729775389978,8.21274324334975,8.67024202101344,8.56184488389226,8.57056019600917,8.8372775616033,8.80707930971707,9.14805412971575,8.68778308130804,8.6547350532794,8.63263275630821,8.70548403583502,8.6392379755933,8.2427602583465,8.55701847198206,8.48711603620312,8.8227484587246,9.34645433438367,8.74414089107907,8.70154860929841,8.50485968763734
"CNTLN",8.71913393122463,8.587689074589,8.87714496908807,8.93851604101215,8.76829650642113,8.76801022847273,8.78992729747349,7.95393195844281,8.74949758030072,8.55247641665647,8.70750813635026,9.01387169107312,8.31040047164114,8.8396799443237,8.66923785379349,8.60411411246469,8.60852121086299,8.68824889939678,8.74593170299609,8.92419024044599,8.72104417862983,8.5018433606308,8.62331161360367,8.85611162819026,9.16528601918505,9.03602043119935,8.81356462512107,8.85950488033112,8.7248814950798,8.67568349949335,8.99196553489219,8.68016903222416,8.65693708696006,8.85943280234247,8.63962111596337,8.71558825664959,7.64460084112495,8.48492719401186,8.86408988711519,8.20815923030949
"SAMD12",8.59374524764009,8.97007394098779,8.83367595606611,8.65359278887696,8.79173652942405,7.93750499270486,7.92651837875669,8.35484589397473,7.91398006487614,7.81587102408561,8.04085982061356,8.95330300209803,9.09159315993468,7.96761891723327,8.96924873519294,8.97331266788173,8.77921781684654,9.19394481215198,8.55705691709506,8.57041858554559,8.99590566553608,8.57152096416566,8.67005746728112,8.7395090374692,8.66546689242744,7.84658787302905,7.79099715123633,8.93625963374119,9.0903583594151,9.24220135320517,8.69834333132683,8.89115391541006,8.38937154283932,8.39290349385324,9.40782527780287,8.71233380041634,9.20299853309626,9.25591794592772,8.68669989055611,9.12250255918155
"RPA3",9.05794176515272,9.14348854056028,8.87826016607716,8.69451330819112,8.7768614142378,8.62053103871173,8.60345453506337,8.86551383527306,8.43282582548859,8.34074756410955,8.63813421873214,8.61543715148334,8.89407979004626,8.39512625252337,8.97294489635321,9.08066274355158,8.61174197930631,8.99027126546599,8.92276798164364,8.68891566374286,8.66795144521365,8.60576716912573,8.73808367284204,8.26437822888416,8.91648422954835,8.39272229049538,8.53177399573955,8.58029016693497,8.84932094175136,8.74914887817257,8.59209467372749,8.92333682713651,8.711509458542,8.6860843820634,8.758383991681,8.59275934834632,8.8269918835385,8.41426823034567,8.50160885108319,8.73306845410462
"COQ2",8.81951416138107,8.72406846618222,8.90004548743251,8.84072360723049,8.95244193973096,8.45084217351603,8.75710632992874,8.70626693220069,9.08859169425938,8.70667317225734,8.58515468761994,8.26482950970919,8.74371349694931,8.75220836108876,8.48540657085708,8.60837829714314,8.66756110252,8.39664336971837,9.04596463573126,8.85198870311497,8.81817708257887,8.23983842141446,8.75619835600749,8.46794967646811,8.79106991033554,8.63395047261237,9.49912325248948,8.59821604101031,8.72169544047181,8.58253942199765,8.86211699018199,8.8430746762443,8.87530552666039,8.46141490252596,8.33915403031285,8.73845179426536,8.98660363603408,8.22424172868997,8.85167104820962,8.33731843011584
"DIPK1A",8.0341815243619,7.80077816589181,8.52748094383959,9.46449428508129,8.81584524232623,9.13196439296545,9.18684013156836,8.6375451810451,9.48297663257861,9.59138387403628,8.69927848122862,8.22302335018069,7.90705132015765,8.78448408412752,8.25280591790916,7.55717789625449,9.41497165893761,7.85902411421008,8.96427641784655,9.38768663183708,7.83339097818373,8.46999128806901,9.15706539512542,7.91896921884475,8.47240044013137,9.10509490378664,10.4709885125941,8.54186563702063,8.3367623865277,8.26437211079732,8.59987592080235,8.29683272298906,8.08501565134917,7.8786504429391,7.77233415603562,9.49187301833852,7.82173084174173,8.38939145231243,8.97484141275705,7.78633990305564
"EIF2B3",8.36078649202469,8.45865539892945,8.72639219605856,8.97397641264458,8.76748138547147,8.83842207226169,8.753112082236,8.29877196773718,9.10190227767627,8.10618906767711,8.67516422996535,8.42909450119336,8.80592451502064,8.57958804294593,8.39426898940609,8.47344814976092,8.93941903136566,8.76399175780302,8.8430053773704,8.54813353793177,8.02201984386734,8.44667889757047,8.5611150911766,8.58986085612352,9.05358254446164,8.70777838227673,9.08284176359155,8.60460189123041,9.15159459710219,8.86661873002221,8.93531470199802,8.79430270803425,8.47276220532494,8.16496716364073,8.77349403157168,8.82154140012796,9.30813170139433,8.49082828679746,8.98682827639468,8.90437600472768
"CHST10",8.41080414450943,7.92050654519968,8.39298639347775,8.68171882441089,8.71376518653895,8.6822394548188,9.04538340435049,8.35767420035849,9.06033863043359,8.92599691878134,8.79460428584252,8.51428686072628,8.27927510348713,8.777763774753,8.67673212752278,8.64973090027138,9.05834874258384,8.50894584517111,8.734952567938,8.72177095621056,8.50884649389143,8.55356059160801,8.79601691461893,8.66426995281502,9.07265128580064,8.87834190094051,9.09717451938408,9.03421837860684,8.90583447174935,8.62557842202849,9.02431771303084,8.95618169857576,8.55555882368797,8.4056126230585,8.47538182434667,8.70470030688559,8.38395789375055,8.81587433640427,8.690320997625,8.65398268952064
"ZNF585A",9.15261853839322,9.52002772173883,8.657054001438,8.59660179075841,8.68360064190255,8.617238653552,8.62522103721537,8.60131933274283,8.49684784988004,9.05516563273993,8.46071035203224,8.46804982681206,8.90479641647222,8.32867527579282,8.93949527628294,9.14417520264875,8.61848285019973,8.50758318165388,9.0493238055185,8.67225425930218,9.10824500782646,8.58464411915237,8.60911483747135,8.06739305686893,8.79334481734839,8.30326199830575,8.72931144479166,8.61956977204677,8.95411490887707,8.79487288888912,8.70598198883432,9.01979916494019,8.6935122357695,8.6652536642449,8.64038894190186,8.08719998374347,8.64030603533923,8.44556306177169,8.62434186523664,8.82766269229444
"ACY1",8.84782521779844,8.65285897041036,8.4575899007279,8.45651907400007,8.52213363858585,8.75257958331908,8.76891910528462,8.45655889333695,8.45297178809142,8.70134666500142,8.81144323912356,8.76241430449676,8.82325274057593,8.53666419209172,8.64735016057624,8.60573102739311,8.3696843290233,8.71495236677171,8.58086194564337,8.48970232208322,8.82483291386616,8.52702205043892,8.51492816636228,8.63457779300483,8.72178748125644,8.73458486445554,9.01567661831692,8.63005555720686,8.38141213514749,8.30824011299105,8.69048750578265,8.63555417019942,8.64576778575624,8.94688195714908,8.84589560532146,8.73361173481554,9.65420960716273,8.73695358942025,9.18764609692946,8.50574334549653
"TMEM234",8.67095043435691,8.89450974272262,8.83795817494461,8.62859769994464,8.72605257538264,8.72316863639991,8.63210360021385,8.93414646037215,8.53403103305264,8.54261849321572,8.62067668830243,8.84937208699701,8.89094628696459,8.89566248432036,8.85160515860274,8.97930249585058,8.70260764156879,8.8231619061815,8.5197413999641,8.73668982519158,8.66295017934549,8.58883420329577,8.65111416243776,8.69459626719328,8.47616127199784,8.50726598059399,8.67364811043232,8.43595793777868,8.77729449616139,8.57445883470856,8.61026946380855,8.81111399555963,8.56415017595285,8.95112272103899,8.91907366171683,8.73522396371611,8.48286079053242,8.64561057172327,8.6955785935032,8.64128721833768
"TMEM97",8.49608493855452,8.90740293489174,8.24745111099344,8.59652929088088,8.54016755742452,8.5044547678408,8.73499586472469,8.62418127775248,8.80587871416322,8.1400269738282,8.75678871532132,8.19695495787334,9.05820495399892,8.37141181324166,8.15784756236752,8.85236933542961,8.70154101445538,9.29797392449044,8.4850561497281,8.29413456071979,8.18366660543682,8.46177016176934,8.64317686451323,8.14273255951237,9.48048681365035,8.387705213993,8.46391932549617,8.46705485550542,9.79769349057406,9.25886505936149,8.99322241679233,8.90228415525164,8.93694885851847,8.19045265934334,9.09677284796078,8.4323109690318,8.24273240612689,8.56151269152454,8.30380275356308,8.96469046220804
"RAC2",7.86498255121254,7.99416329075371,8.37916609918535,8.86724596854199,9.30371915998952,8.95742771029286,9.50112036530115,8.14859685404594,10.3384447938397,9.17416707357405,8.36925790703746,8.42645088511747,7.86007321556442,8.8555220757764,7.85604762847963,7.94370268131947,8.87809020014676,7.34560098134219,7.72131386202518,9.53761828399265,7.85715871517143,7.88276015843191,8.59343375400885,8.45910180520113,8.53388478783836,8.71964844774877,8.51580161340971,8.88192485148535,8.74812785697316,7.05664583028777,8.47269417176383,8.94421099397533,8.48430384308952,8.16074240561632,8.17808880179651,9.65947171009353,9.37646136894939,8.24761579376025,9.40891037420177,7.6267834105348
"DLEC1",9.10447023860929,8.23795505247422,8.50635753955345,8.13967332269031,8.87025067293718,7.06353065735264,7.29858412738949,9.81752119939648,7.99271680152959,9.91126379059375,8.3053856894546,10.0761354914443,7.41972346678182,8.95939588529336,8.7567671005767,8.47869842973847,8.68373758280857,8.98199543323158,9.05391858944041,8.51009896705157,8.95186100908534,8.4025026770358,8.16503985410515,8.79921654129547,8.17066082760166,7.9986455074599,9.01793128275935,8.2080031437537,7.71850132612497,8.59132713743394,8.79803202015743,7.71731642568293,8.34531214387129,10.2139319382375,8.21946933194959,9.39968830048305,6.67486566844997,7.9084534007321,8.29481114877238,8.84462094929243
"NUAK1",8.2042530487279,8.35262972148648,8.44765542253713,8.73567923507267,8.93369259682109,9.05660721002688,8.83101213070315,7.92931756436862,8.34215554319588,8.04723508447108,9.1445859765937,8.59274810330717,8.01089435032879,8.59762048713683,8.80684596849829,8.29660238092192,9.24923039945574,8.50337307255565,8.05102046559913,9.44014745533913,9.23393959066076,9.74820060213308,9.22739988456199,9.01248798348974,7.96896581855184,8.86871334894735,7.81524712441999,8.96487554779237,8.86226461467537,8.14972518789555,8.97325424152475,8.52306491770082,8.97615316226826,8.6622554120182,7.93459827571842,8.22283089699029,9.53684888607386,9.3415194045522,7.98159329700458,8.16138448179916
"CDC42EP5",8.27784589212129,8.41165735662159,8.39436434372981,8.10683580492544,8.62568632000719,8.59635154978814,8.87349869039075,8.66479568361817,8.39785328986139,9.71870887872337,9.11548678982235,8.85593915152984,8.57897370361555,8.98100677120178,8.58604993047615,8.77667512217763,8.71713919759181,8.23007309735473,8.55367198447477,8.78831666069612,9.23638262774516,8.69782029709979,8.4464497888072,8.97143590122184,8.68963656859394,8.39026492416883,8.19999047160903,9.07067120577406,8.35973120920714,8.39178613295801,8.36495986673087,8.49305076181038,9.09822381192582,8.76664398217157,8.33041307465427,8.45208616487311,9.90061185637217,9.04304202436308,8.48033840313754,8.39030950425585
"KCNJ8",8.02602899491207,8.2593588249845,8.51056378721367,9.35562965139936,8.68953701501021,8.73380899254973,9.02020816617822,8.14176581873095,9.08604436845755,8.74169072262135,8.69726074286162,8.51709066309645,8.35811543760522,9.16639190355428,8.76313830677313,8.45470987176191,8.66741626420036,8.03869439634534,8.83182173696393,9.64068392620029,8.58569815599491,8.69282725373406,8.80082549024047,8.76212259428192,8.29863926515387,8.9147864846851,9.41948826209841,9.20156602732188,8.48111903809398,8.33038161176478,8.25374918627254,8.77937522932344,8.41686267342621,8.37804164743209,8.18081221239852,8.97369313857147,7.60920873970313,8.92500458115711,9.05552281613608,8.20183200320314
"ZNF23",8.67287898349147,8.87030662584882,8.76751700097429,8.54142680306481,8.5282002623779,8.30220504798526,8.64045755529954,9.20129690804404,8.19679349713736,9.41968146730472,8.53063936772804,8.83651983337466,8.34916723192558,8.89448232592145,8.31995992982103,8.87088090565206,8.57954078316995,8.57537958407859,8.46559753083535,8.76504309090166,9.51642189264704,8.43244172482738,8.60641966630299,8.64514586456998,8.7761755867525,8.75854438741134,8.49891783465837,8.42516772232772,8.8072173722865,8.58336319154528,8.39597759301108,8.77614550227078,8.76901594507353,9.2108864313596,8.50671236412225,8.70561486524156,8.88543478912864,8.46706099347788,8.5959011040504,8.85203087944644
"DMRTA1",8.84364303102525,9.20412536797511,8.30281136853444,9.11457737588313,8.36550743480144,8.37545871792881,8.26766934412909,9.56960618808326,8.34262185847548,7.41546565143928,8.40872097315487,8.15183005551559,9.23826585819741,7.90848572141412,8.2532190974686,9.35076719500056,8.85809708884245,9.42271641925153,8.59333370877146,8.56058032351421,8.19395522557675,8.78870689419401,8.61682321832828,8.53101530374981,9.11549334587071,7.63097091627394,7.9870454493133,8.19869231191646,9.26430024865553,9.13228331500594,8.6000110089464,8.54765086375036,8.86927354210402,8.08824630186012,9.65741930954504,8.48387056559222,7.40004714857018,8.95452251236534,8.09552170580867,8.95876279774708
"CRMP1",8.41674882505819,8.61777901311386,7.85669963260361,8.57044479510397,8.2017886987811,8.907797450152,9.13167612254255,8.45663364514126,8.22579316443657,8.61392213807082,8.87050295114464,9.72015440685106,8.72826788220279,8.61587521951553,8.69597773065952,8.80184476258633,7.99973538569129,8.55473520681194,8.1056059762196,8.52595420603082,8.94708946341691,8.77110226522718,8.5050927544742,9.44791364912488,8.83811242108813,8.66279479488028,9.23028064110951,9.14068707156218,8.08381952919777,8.60591595600128,8.63431961576211,7.57507096042652,9.825095709475,8.28018086481099,9.34774628483212,8.34017664611928,6.87898363065742,8.43364752271866,7.47595733452039,8.41569828799197
"GALK1",8.80866890898234,8.83740987708084,8.44810483099885,8.84649436417123,8.36907726118274,8.9153999031685,8.80666546330328,8.35781674307999,8.99987684321077,8.87294302014385,8.51182872950382,8.62696050461502,8.79976869876641,8.91414749465663,8.69281195654697,8.96134377065745,8.2984922921637,8.5405744890623,8.72867068017618,8.59775593490799,8.92070576334968,8.42463862661088,8.38193387555681,8.64627240613342,9.19447256910525,8.49620570780494,8.89920609409165,8.66891698888258,8.9329247505615,8.95013116140947,8.83005316435506,8.62333647070854,8.63383778842691,8.5349328733497,8.78008178192488,8.59211271170225,7.65388384898334,8.39601805424073,8.82518724485967,8.42623083557876
"ZNF343",8.31709931074889,8.4703003235781,8.73412267821303,8.84754837527031,8.53940077821116,8.92119325963442,8.87827996459037,8.59467017114226,9.01914380931868,8.52742587539635,8.70443248713653,8.70720931777302,8.95823666101814,8.41459816081022,8.50691314174665,8.56995223652254,8.39593400352863,8.72646159138569,8.63798696265468,8.9944702556256,8.56275803689918,8.57933269451904,8.59696595180015,8.71834499416538,8.89557449181145,8.70058119355702,9.05185542216515,8.57781814832102,8.5988709737478,8.85192784451409,9.06220247900552,8.84204467860138,8.05036862488201,8.95402098085073,8.600621605357,9.06479695481337,9.12160778917981,8.75610472500388,8.51050266710743,8.78349725587415
