"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"ZP2",5.040799714,5.28814201,4.877599536,4.570562169,4.345861237,5.024270224,5.525885158,4.583156063,4.699929196,4.603698604,4.661253707,5.247578228,5.644792707,4.770452967,4.832424282,5.147678496,4.877088235,5.353557407,4.167933999,4.863214168,5.131478409,3.548330642,4.761061888,4.655898523,5.205433612,4.752167031,4.694715922,4.922890056,4.297769877,5.01128173,3.903999225,5.181200679,4.803117715,4.879642929,5.06972584,4.267658221,4.058097197,4.241678857,4.705699714,5.396289703,5.200537745,4.85855967,5.941809823,5.490221429,4.917678839,4.605551685,5.260965351,4.840314731
"ZP3",6.0934,5.1874,4.6529,6.0444,5.9899,5.9376,5.1915,6.738,4.1667,6.1771,6.0621,4.547,7.1522,5.109,5.0485,5.9598,6.7825,5.1447,6.359,4.6403,6.4734,5.9281,5.7149,5.175,5.4094,6.0639,6.655,5.2523,5.8847,6.3467,7.7316,5.1675,4.9286,4.5164,6.2895,5.8633,5.5082,7.0024,5.413,4.7874,4.8128,5.5891,4.4123,4.8004,5.5453,5.6172,7.6962,6.4053
"ZP4",2.1388,4.1056,4.9293,4.6924,4.8929,4.6535,5.0141,4.1767,5.4695,5.2353,5.3931,4.7092,4.8202,4.2225,4.8324,4.6445,4.434,4.9484,5.001,5.0127,4.4883,4.2793,4.5781,4.3606,4.547,5.0015,4.7792,5.0367,4.0399,4.028,4.0666,4.6227,5.3268,4.6936,4.4547,3.2887,4.5944,4.0876,4.2583,4.7577,3.8075,4.0929,4.5039,4.1086,3.9562,4.1549,4.443,4.9484
"ZPBP",3.852,4.837,4.32935,4.39235,4.5424,4.4308,4.73665,4.97185,5.0847,4.514,4.77235,4.5618,4.4737,4.49185,3.80715,5.91685,5.0255,3.86495,4.07665,4.6869,4.05635,4.8557,3.92855,4.6591,4.8142,4.9977,4.52025,5.7659,4.22135,4.79875,4.5381,4.33255,4.696,5.0148,4.9902,4.28865,4.068,4.47705,5.0595,4.85075,3.9929,5.11635,4.06245,4.70055,4.45085,5.3299,4.6898,5.02645
"ZPBP2",4.7842,4.5781,4.4959,4.9523,3.6831,4.4939,3.8498,4.7891,4.9059,4.5687,4.8213,4.2504,4.523,4.4534,4.8873,4.5888,3.5776,5.0706,5.157,4.6403,3.6667,4.6439,4.6936,4.5687,4.0381,3.904,4.9406,4.3171,4.9069,4.2909,4.2962,3.5839,3.8118,4.6264,4.7765,5.039,4.2225,4.5674,4.1532,4.6547,5.1164,5.2637,5.2293,5.561,4.1998,4.6642,3.907,4.5636
"ZPLD1",4.214962134,4.689261862,5.427574944,4.7989446795,4.372343786,5.5234766745,4.9150776,4.393292941,4.4928666735,4.4736817835,4.3275573635,5.5038334035,4.5911394285,5.6071460875,5.242601124,4.543921344,4.2034687885,5.8175208805,4.215211538,4.784157084,3.5273932675,4.4628271225,5.8394714925,6.3444958415,10.6953683275,4.2762075395,3.8929121565,4.957399784,4.645919883,4.6169883035,4.2653704415,4.2027720725,5.423163756,5.5418772495,4.4950058115,4.1960485985,4.674416125,4.297735931,4.546173343,5.3630085265,4.863715204,4.544261877,4.3607741475,4.5844957555,4.81741182,4.3463875825,5.1725727675,5.529425422
"ZRANB1",8.4433,8.0873,8.4216,8.4549,8.8126,8.1025,8.6698,8.5987,8.375,8.2401,7.8339,8.4647,8.6288,8.4789,8.1119,8.8237,8.0771,8.501,8.7301,8.7636,8.1626,8.8472,8.5914,8.5843,8.23,8.5968,7.8859,8.6676,8.4551,8.5227,8.0622,8.1753,8.1565,8.1852,7.9673,8.6288,8.5399,8.8773,8.9155,9.6163,8.9824,8.6645,9.1891,8.457,8.8056,8.5909,9.3346,8.4153
"ZRANB2",12.82026752,12.6648364,12.67319431,12.71842165,12.50850179,12.99566801,12.19707465,12.78473945,12.54639993,12.68723241,12.30931682,12.27154849,12.43761965,12.40521105,12.2450764,12.32139707,12.5517073,12.07208415,12.06343763,11.95346372,12.36754164,11.52434335,11.92779577,12.25570362,11.76588225,11.75648733,12.5899269,12.21640364,11.9019633,11.83773517,12.47549363,12.42647803,11.70358422,12.59849871,12.96173063,12.58792671,12.62976717,12.30909325,12.61325378,12.85234077,12.28648291,13.04573677,11.71938934,11.95507893,11.82333455,12.44741991,11.83298936,12.45822267
"ZRANB3",7.9483603015,7.0361293915,7.157137007,7.2429212675,6.9040182625,8.1189101155,6.5893645405,7.5532026395,7.625099092,8.215361262,8.14279459,6.7096860255,7.535971393,6.4869430495,6.902179819,6.861240506,7.843913297,6.633807549,7.6659115135,7.4771058285,8.0558435675,6.2515063245,6.8076867795,6.9574274655,7.3821138,6.9783353555,8.439140793,7.0981821245,7.202727502,7.1669056785,8.2429033665,7.3330275255,6.98000843,7.354717156,8.327542875,7.0756026585,7.054630018,7.370838048,6.473839094,7.3340943665,7.293988767,7.613848889,7.1384289905,7.591224948,7.146252647,7.1399148675,6.9627277735,7.4422819925
"ZRSR2",8.66005,8.7159,8.33095,8.66105,8.6616,8.40705,8.24305,8.4858,8.66935,8.6693,8.77045,8.53005,8.6578,8.60575,8.4084,8.448,8.84095,8.32455,8.6123,8.87315,8.87985,8.48115,8.4421,8.7104,8.9204,8.4401,8.6475,8.62205,8.634,8.459,8.72485,8.51095,8.6933,8.68115,8.91765,9.1416,8.78685,8.7348,8.93965,8.6484,8.3841,8.68455,8.74575,8.2902,8.4049,8.07955,8.2852,8.63295
"ZSCAN1",6.5165,6.12305,6.31435,7.2315,6.35285,6.27275,6.5961,6.4903,6.4784,6.31795,6.4906,6.06015,6.19485,5.5749,6.24675,5.6981,6.31125,6.4152,6.1564,6.5075,6.156,5.93035,5.71905,6.23375,6.30275,6.6659,6.3676,6.4759,6.20205,6.226,6.15885,6.3867,6.21935,6.36655,6.2421,6.3444,6.2022,5.55285,6.153,6.67175,6.02765,6.84445,5.68055,5.65785,6.22405,5.92315,6.17335,5.66195
"ZSCAN10",4.6258,4.697,4.0689,4.0769,4.5006,4.8256,4.6624,5.008,4.7622,4.9328,4.9887,4.8868,5.0576,3.7472,4.9954,4.5072,5.1899,4.5636,4.7983,5.3891,4.6877,4.5079,4.1099,4.7195,5.0303,4.2762,4.9797,5.2523,4.4499,4.6373,4.8042,4.7847,4.561,4.9465,5.2381,4.9465,4.9892,4.7314,4.7325,3.3385,5.5424,6.1371,5.5753,4.2006,6.7367,3.6075,5.1181,4.6607
"ZSCAN12",7.12955,6.14235,6.73855,6.8157,6.6003,7.0823,6.2642,6.8752,7.23975,7.12635,7.2885,6.68175,7.00685,6.86995,6.94055,6.20725,7.1968,6.2155,6.8009,7.2167,7.2091,6.76125,6.5612,6.42505,6.06725,6.20965,7.01545,6.62445,6.5076,6.4174,6.82295,6.18995,6.26425,6.56195,6.89375,6.77035,6.4098,6.3116,6.54805,7.5949,5.7234,6.4635,6.12885,5.7856,6.309,6.44485,6.0871,6.1716
"ZSCAN12P1",9.734729321,9.784585721,9.723067465,10.08393795,10.01388409,10.11886832,10.14386303,9.611680289,9.820114408,9.510323598,9.471508349,10.08859664,9.622282884,9.942638465,9.896815128,10.12414982,9.547981314,10.03628978,9.920711327,9.787564506,9.622435421,10.14753112,10.22382722,9.892339111,9.920246103,10.06331245,9.658734337,9.73916735,10.09777314,10.18866761,9.771070151,10.07580108,10.10779079,9.986110415,9.913499012,10.21183275,10.09128547,9.683709555,9.591173959,9.212777969,9.715186557,9.096526211,9.105338827,9.857812841,9.739888121,9.934821418,10.43408647,9.892860844
"ZSCAN16",7.419,7.3923,6.9509,7.5624,7.6513,7.451,7.4837,7.5714,7.4466,7.3623,7.7604,7.6475,7.5714,7.5615,7.3126,7.7474,8.242,7.5119,8.0619,7.3838,7.7719,8.0095,7.4136,6.8074,7.6344,7.6111,7.6633,7.2952,7.6463,7.5155,7.9645,7.124,7.5638,7.0426,7.8515,7.204,7.5237,7.2114,7.221,7.0007,7.7044,7.4767,7.9284,6.975,7.0341,7.3557,7.6156,7.8452
"ZSCAN18",9.312526378,8.940582899,8.8197533135,9.30626998,9.2657688725,8.8492264835,8.602722695,9.251668355,8.8280535565,8.6284664455,8.8002215165,8.5893557425,9.235160651,8.846009,9.1127484015,8.916605586,9.2700692075,8.737199137,8.8601324515,8.248930687,9.0386671215,8.817349857,9.2476009635,8.667769601,8.9649518975,9.2405761235,8.919360533,8.912266331,9.0916576925,9.3388006945,9.1857451455,9.0882637155,9.022907981,8.7732881705,9.262300222,8.9714574045,9.281447124,8.585985998,9.613801386,8.96508113,8.874661465,9.134804608,8.4053513115,8.725211862,8.226593402,8.807227887,9.4492790575,8.994438408
"ZSCAN2",6.567773537,6.675101829,6.807324944,7.047713899,6.45986166,7.1212122035,7.7384944715,7.4937742985,7.586021923,7.8388054675,7.7536691555,7.9133153765,8.1738337345,7.263421328,8.092750053,7.6258111065,7.477862792,7.8195312215,7.4505282455,7.705015443,7.9092939935,7.6138998185,7.777008133,7.893343414,6.4447284095,6.9061204305,7.2276931275,7.3299409355,7.5475296925,7.504145645,7.575253687,6.9788729825,7.5908166885,7.841037548,6.768462489,7.182952989,6.8771528705,7.3016669335,7.4216428405,8.085484353,7.4410427525,7.993462827,8.2468182315,7.7146799895,7.4491504265,7.483272133,8.04220294,8.777635252
"ZSCAN20",7.2984,7.01505,7.3201,7.13665,6.686,6.88545,6.64305,6.9465,7.63225,6.8203,6.92085,6.82945,6.74555,7.33855,6.4354,6.47245,7.1252,6.9709,6.47925,7.3274,6.71245,6.83545,6.87405,7.0792,6.87335,6.6193,7.3923,6.8143,6.86485,6.6819,6.85255,6.5326,6.71165,6.8195,7.2555,7.15765,6.6005,6.3963,6.6674,6.80715,6.8049,7.4735,5.8135,6.80975,6.7051,6.30825,6.50205,6.6511
"ZSCAN21",7.842092686,7.662133693,7.785656338,7.879193336,7.928986016,7.4564321,7.797453283,7.782342948,7.752731504,7.718042385,7.688849109,7.936050963,7.826292667,8.030193717,7.912200652,7.763734873,8.034853389,7.972328816,7.946819422,7.861366558,8.046485277,8.317186502,7.90315836,8.00637345,7.299155399,8.002918384,7.737385241,7.99440857,7.908289625,7.764240842,7.761651018,7.511967208,7.746338019,7.459765505,7.410952406,7.718075752,6.853934045,7.562379596,8.015956142,7.511372044,7.574196945,7.467945263,7.401267358,7.008996932,7.074095454,7.402005666,7.823917415,7.608842965
"ZSCAN22",7.3127,7.3051,7.6581,6.8992,7.4858,7.0568,7.2763,7.3082,6.2641,6.5934,7.2459,7.342,7.4629,7.3271,7.6326,7.456,7.3572,7.6634,7.3751,7.4349,7.2427,7.9559,7.105,7.447,7.0376,7.2903,6.838,7.3037,6.8745,7.1473,6.3386,6.4972,6.9861,7.0461,6.8303,7.1085,6.0625,5.8453,8.2982,5.7302,6.821,5.2637,4.8949,5.6984,5.1164,6.5568,7.0494,6.8837
"ZSCAN23",4.1541,4.4588,5.3167,4.441,4.8536,5.0243,4.7588,3.8192,5.5959,5.1068,4.697,5.4488,4.6801,5.5505,4.8324,4.5366,4.1328,4.068,4.856,4.6403,4.8549,4.8277,5.0381,4.3995,5.1754,5.2432,5.102,4.6684,5.1899,4.9928,4.6825,3.9446,4.4437,5.1849,5.6154,5.2881,4.9293,6.8293,5.2547,4.7577,4.4396,5.091,4.6337,4.5913,5.2889,4.7212,4.6246,5.1536
"ZSCAN29",9.6359,9.4217,8.865,9.8657,9.6733,9.3832,9.0757,9.929,9.869,9.6611,9.7436,9.6204,9.9279,9.8993,9.5965,9.822,10.143,9.4447,10.302,9.7001,9.7893,9.5932,9.4545,9.4614,9.3384,9.3159,9.419,9.4222,9.1941,9.3932,9.3861,8.9624,9.2728,9.1191,9.7025,9.6349,8.7274,9.4245,9.2701,8.3617,9.079,9.0128,8.7824,8.677,8.2978,8.966,9.018,9.593
"ZSCAN30",6.14905970266667,6.082371033,6.31240711,6.62650509566667,6.20007804166667,6.067793258,6.19343499433333,6.093119012,5.96840029033333,6.356439481,5.73085361366667,6.15974717033333,6.04148900133333,5.91125042133333,6.08672209633333,6.405787817,6.35364738466667,6.30322417933333,6.28998569966667,6.20107817566667,6.33443950633333,6.21377871633333,6.17260729166667,6.102441495,6.58201278033333,6.51144188966667,6.650754951,6.46393181166667,6.169493206,6.368232302,6.58726083966667,6.367588596,6.26456113666667,6.49790374933333,6.421744886,6.579829001,6.116994121,6.379715833,6.01758805233333,6.15819189633333,6.214290736,7.07706363133333,6.40543760933333,6.400528513,6.859986447,6.46356915133333,6.34448191,6.27996888166667
"ZSCAN4",4.3744,4.1473,4.5623,4.7183,3.3296,4.1507,3.1372,4.8627,4.1268,4.7765,4.5981,4.7449,4.7057,4.2225,4.2225,4.0675,3.7017,4.5981,4.7069,3.5224,3.6667,3.904,4.4609,4.2425,5.1754,4.0399,4.9406,4.3171,4.2598,3.6936,4.0666,4.1541,4.8256,5.1849,4.6571,4.454,4.4186,4.5079,4.2962,4.9391,4.9124,3.5914,4.4123,4.443,4.0563,4.116,4.5366,4.3451
"ZSCAN5A",8.2442,9.2413,8.7713,8.7563,8.7709,8.6787,8.863,8.7942,8.9816,8.7673,8.6777,8.8562,8.6754,8.8499,8.9677,8.7999,8.6088,8.8676,8.652,8.5088,8.6255,8.5527,8.6926,8.962,8.051,8.3141,8.5317,8.3437,8.5274,8.3645,8.7519,8.5309,8.4837,8.7919,8.3831,8.6883,8.7301,8.1395,8.4686,8.8195,8.2084,8.2895,8.6977,8.5328,8.7202,8.202,8.4086,8.3665
"ZSCAN5B",5.139601191,5.013609697,5.73417808,5.627873363,5.716995724,5.776739224,5.724547079,5.445055175,5.751855579,5.895099835,5.471037343,5.73417808,5.188224893,5.283905149,5.736857643,5.984446207,4.989213249,6.233842715,5.838709393,4.892095952,5.657948662,5.850477771,6.524071008,5.424207205,4.85233022,4.892854901,4.864762336,4.878621594,5.177468086,5.153601389,5.343969195,5.086187944,5.254287318,5.515081142,4.300823012,5.038972429,4.906949156,5.2765575,5.118126475,4.693554854,5.409785821,4.445785254,4.633671509,4.200585521,4.371498535,5.129762507,5.389852469,4.757177134
"ZSCAN5D",4.91505,5.5449,4.91395,6.3307,5.387,4.7303,4.99835,4.89545,5.9195,5.349,5.08775,5.75595,5.18845,5.31235,5.083,5.03905,5.364,5.0972,4.98965,4.354,5.0111,5.3287,5.10965,5.36915,5.57415,5.573,5.00545,5.15575,5.2822,5.28605,4.61175,5.1341,5.21755,5.56515,5.1832,5.0312,5.4692,5.33055,5.10525,4.9652,5.70815,5.52505,5.65835,5.4764,5.3452,5.06835,5.41245,5.3144
"ZSWIM1",7.2501,8.1107,7.6245,6.7483,7.4423,7.1381,7.5346,7.3617,7.5132,7.3479,7.7096,7.6718,7.0854,7.535,7.9504,7.3029,7.4325,8.0019,7.3147,7.7913,7.5701,7.952,7.8116,8.0763,6.9817,6.8428,7.3659,7.1052,7.2122,6.8426,7.0212,6.5164,7.3024,7.1211,7.2139,6.958,6.7724,6.4615,7.0138,5.6157,6.4586,6.1872,5.128,5.561,6.5976,6.7168,7.5446,7.4125
"ZSWIM2",4.930794938,4.697035259,4.562316786,4.154072866,5.815147606,5.115527895,4.932764409,4.789053702,4.823959963,4.603698604,4.354702586,4.772653778,4.650523387,5.059397149,4.454722137,5.23366637,4.750493123,4.894624231,4.515119559,4.353967873,5.086187944,4.795020602,5.368548987,4.778688751,3.59509269,3.903999225,4.800962925,4.166679385,4.417934704,4.13195717,4.610481627,3.466407723,4.221681288,4.668363171,4.15828729,4.207922862,4.539234373,4.13195717,4.598125039,3.851870755,4.405933455,4.643926462,4.987793095,4.769351302,5.222036898,3.729186804,4.1591287,4.495932891
"ZSWIM3",8.3969,10.133,10.079,8.7619,8.0727,8.6878,8.7994,8.5345,8.2436,8.3206,8.0794,9.5266,8.5399,9.5625,10.482,8.3904,8.4668,9.0672,8.1842,8.9493,8.3163,8.8796,10.263,9.1689,9.2828,8.6458,8.3193,9.2918,8.6723,8.6902,8.3642,8.632,9.1361,9.7628,8.6636,8.0539,7.9351,8.1774,8.095,8.4051,8.119,8.5443,7.8919,8.0792,7.938,8.243,9.4828,8.3965
"ZSWIM4",7.8495,7.9683,7.6357,10.241,9.8678,8.609,9.0455,8.7682,6.6907,8.5646,7.9821,8.8539,8.4463,8.7959,7.9741,10.196,8.1303,8.0564,9.7307,8.0792,8.2905,8.5161,7.8634,7.7797,8.2171,9.4117,8.0819,7.9084,9.5472,9.8706,8.6036,7.9271,8.1055,7.6638,7.9132,9.5084,10.428,10.698,9.3351,10.545,10.157,8.8098,11.092,9.6919,9.4467,10.094,9.5517,10.387
"ZSWIM5",8.5785,7.8468,8.3248,8.186,7.6949,8.0477,7.6227,8.3519,9.0436,8.194,8.1056,8.191,8.5166,7.8867,8.5351,8.5949,8.6557,7.6211,8.4927,8.7922,7.9624,7.8218,8.0268,7.376,6.6558,7.6296,7.9879,6.7539,7.9476,8.1116,8.1029,7.3951,7.5399,7.0854,7.8574,7.9886,7.4944,7.88,7.5233,7.6153,7.7225,7.9952,5.6442,7.2874,7.8556,7.5615,7.3389,7.9345
"ZSWIM6",9.21389465866667,9.17925334466667,8.98196647733333,9.222644524,9.016499261,9.75831508033333,9.03003698533333,9.39154428133333,9.87345541866667,9.75657426733333,9.06431601966667,9.282531989,9.270768763,9.60739133833333,9.09577003533333,8.820576691,9.281213341,9.10683058466667,8.928368129,9.16048549566667,9.3501885,9.15634560633333,8.84905018333333,9.01718683366667,10.03301997,9.583301083,9.57913282333333,9.432612921,9.386660007,9.34762470833333,9.85600027666667,10.1379717203333,9.37923758433333,9.75604653166667,10.49647804,9.737695906,9.443979827,9.44587033266667,9.40599214566667,9.33158064066667,9.58699389633333,10.0005078573333,9.49078888266667,10.3713010433333,9.77488319333333,9.548824972,9.49152287966667,8.609688643
"ZSWIM7",10.158,11.045,10.615,10.533,9.5817,9.993,11.011,11.016,11.766,11.189,9.7425,11.049,10.926,11.528,9.8293,10.664,11.327,9.8103,9.8222,9.938,11.172,11.279,10.903,11.54,11.163,10.864,11.902,10.795,11.099,11.262,11.59,11.317,10.808,11.781,11.623,10.853,11.602,11.981,11.729,11.871,10.868,12.385,10.213,10.864,11.485,10.851,11.345,9.878
"ZUFSP",9.03649257,9.201671455,8.94604729,8.9488734,8.91284386,8.564718305,8.6277904,8.44049877,9.114764915,8.76392128,8.90261498,8.643723315,8.2168314135,8.837548685,8.40116487,8.8276183,8.900341,8.836445895,9.257718275,9.18074424,9.06022146,9.181608215,8.71907215,8.761007425,8.66976853,8.940898435,8.792359845,8.77156521,8.885902105,9.235744715,8.685597735,8.866266625,8.51555409,8.824157585,8.442615155,8.965701505,8.939952695,8.973898355,9.044406645,8.99159155,9.511341635,9.03195573,9.150448835,8.896710615,9.185013945,9.237901955,8.527548889,8.775921765
"ZW10",10.179,9.947,10.238,10.135,10.311,10.07,10.196,10.266,9.905,10.208,10.58,10.582,10.157,10.105,10.224,10.268,10.56,10.445,10.032,10.271,10.561,10.285,10.022,10.526,9.773,10.14,10.282,9.9074,10.021,10.228,10.383,9.6947,10.329,9.8956,9.7191,10.093,9.3528,9.5265,9.8803,9.3522,9.3447,9.8519,9.7287,9.1499,8.9199,9.3706,9.951,9.6191
"ZWILCH",10.181,9.4325,9.2343,9.4737,9.5517,9.7516,9.3256,10.068,9.9989,9.9374,10.558,9.4042,9.4519,9.1645,8.5433,9.4433,9.911,8.7338,9.5695,9.2577,10.086,9.4015,9.193,9.3163,8.6647,8.9458,10.208,9.3368,8.9717,9.0815,9.9682,9.1235,9.486,9.0493,9.7334,9.2224,8.3705,9.2073,9.1323,8.6421,9.1734,9.929,9.0573,8.4322,8.4839,8.7262,8.8167,9.1568
"ZWINT",12.2755882,9.90246972,9.574431865,9.721777895,10.034760745,11.79767267,9.502401015,11.62522707,11.20370429,11.5587441,12.08835147,8.778019829,10.805396735,8.985612775,9.22365252,9.668334155,11.242066245,8.9098435595,11.079324425,8.684904938,11.81939846,9.252200599,9.412344745,10.071274415,8.7156505895,9.789227135,11.52622598,9.015928118,9.537846515,10.11202915,11.703161895,10.136911485,9.199011172,9.1582204605,11.33934838,10.338040595,9.26555707,10.661149765,10.222421185,9.90470318,9.924080995,11.379704685,9.8257194,9.083373619,9.667325335,9.625465835,9.01057082,10.86892715
"ZXDA",5.6181,5.9308,5.7563,6.3308,5.9899,5.5683,6.5793,5.627,5.4695,5.257,5.3931,5.8966,5.9837,5.5353,5.7828,6.2313,5.3265,5.7308,5.8857,5.6621,5.1315,6.0713,4.9347,6.0874,6.0208,5.8111,5.7546,5.9537,6.0688,6.2322,5.6836,5.4849,5.8077,5.931,5.5287,5.9908,5.5607,5.7016,6.1323,4.5572,6.0746,4.9268,4.3183,5.0024,4.7787,5.27,6.2779,5.627
"ZXDB",11.51059996,11.56280694,11.43085334,11.43101391,10.97293954,11.88064821,11.69451032,11.64094681,11.82063238,11.76203643,11.40951313,11.29537505,11.9314536,11.80785011,11.43868962,11.76689601,11.73642006,11.30756322,11.613013,11.73470573,11.88363019,11.76179843,11.55058706,11.37684392,11.70343778,11.51684454,11.51818757,11.31990797,11.5069538,11.63676912,11.47480505,11.62243375,11.40851284,11.49944687,11.45198172,11.18241774,11.40814239,11.97248481,11.28650432,12.23296148,11.98583496,12.29286716,11.84308321,12.29174963,12.01067968,11.46415812,11.36096774,11.5745399
"ZXDC",8.29865,8.78895,8.7018,8.7508,8.75085,8.2209,8.60515,8.34245,8.43805,8.44425,8.3181,8.73885,8.24065,8.86855,8.59405,8.5833,8.32525,8.7118,8.59745,8.63065,8.36185,8.50605,8.41265,8.5146,8.7018,8.69585,8.56585,8.8148,8.58205,8.5781,8.49055,7.99365,8.74705,8.7662,8.8861,8.74495,8.5731,8.4557,8.59905,8.14855,8.4771,8.0314,7.3339,7.90695,7.7762,8.16825,8.66715,8.39175
"ZYG11A",3.8405,3.9772,4.79085,6.2409,5.2551,5.12355,4.4272,4.24035,5.4518,4.4173,4.46325,3.82645,4.39205,5.0867,4.19875,4.64345,4.81605,3.53305,5.5028,4.89285,4.7064,5.21585,4.7609,4.14875,4.414,5.2716,4.9436,4.39145,5.1195,5.24515,4.94105,4.8955,4.12495,4.6164,5.00035,5.0019,4.90175,5.33015,5.91765,5.7026,5.45635,4.5963,6.95365,4.7227,5.27895,4.96025,4.61785,5.308
"ZYG11B",10.046,9.9657,9.99475,9.63875,9.863,10.371,9.7027,10.1136,10.697,10.27155,10.4348,10.1947,9.59025,9.9182,9.79715,9.9291,10.572,10.41015,10.1101,10.5075,10.3771,10.1179,9.64485,10.0729,9.91135,9.77695,9.7748,9.8596,9.4908,9.83505,10.2199,10.1531,10.02315,9.8854,9.92545,9.71565,9.1591,9.2642,9.59255,9.34405,9.60295,9.64395,8.84935,9.24455,9.2687,9.7462,9.2559,9.1405
"ZYX",11.239,11.796,12.205,11.541,11.655,11.729,12.269,12.754,11.482,11.376,11.22,12.314,11.75,12.481,12.569,11.096,11.056,12.082,10.286,11.761,11.385,11.114,11.699,12.464,12.285,11.677,10.844,12.346,10.975,11.25,11.714,11.71,12.441,12.569,10.822,11.166,10.681,11.236,11.452,10.687,10.95,11.37,10.802,11.815,11.585,11.368,13.032,11.74
"ZZEF1",10.982,11.332,11.681,11.387,11.18,10.968,11.322,11.065,11.594,11.107,10.89,11.486,10.691,11.421,10.862,11.161,10.87,11.157,11.149,11.31,10.643,10.989,11.508,11.232,11.191,11.275,10.937,11.067,10.853,11.185,10.69,10.782,11.538,11.616,11.235,11.369,11.617,11.384,11.129,11.786,11.193,11.483,11.478,11.221,11.631,11.384,11.3,11.528
"ZZZ3",10.362,10.177,10.4275,10.3185,10.07085,10.168,10.222,10.4225,9.76195,10.1403,9.9218,10.2615,10.0865,10.0945,10.3105,10.0965,10.252,10.317,9.96275,10.3215,9.99315,9.7028,9.8695,9.8599,10.1445,9.92175,10.2625,10.06075,10.059,9.9701,10.3175,10.052,10.1705,10.252,10.204,10.0026,9.929,9.7346,9.9486,9.69735,9.80235,9.9503,9.42845,9.5072,9.5271,9.74545,9.81405,10.0468
"human",7.4818,5.6822,6.7598,6.8332,6.7461,6.9965,6.2702,7.0928,5.8264,7.2007,6.4402,6.5116,7.5883,6.8251,5.9967,6.7829,7.3531,7.0031,6.8193,7.1955,7.094,6.8403,7.2561,6.436,6.3587,6.6339,6.6638,6.4994,6.444,6.673,7.1432,6.8617,6.5371,6.6002,6.8866,6.4497,6.6228,6.7121,6.684,8.0613,6.7447,7.3591,6.8477,7.1254,7.1897,7.0024,6.6138,6.6596
"lincROR",6.2233,6.2562,6.3123,6.4692,6.4995,6.913,6.7315,6.4719,6.3042,6.5335,6.1048,6.1725,6.3201,5.9462,5.8358,6.5459,6.8185,6.6996,6.6786,6.5159,6.8717,6.9375,6.597,6.5675,5.2692,5.9579,5.8523,5.4101,5.8596,5.6568,6.4091,5.9692,6.0268,6.2326,6.1213,5.8463,6.6469,6.1597,6.2172,6.2918,5.9469,6.2878,5.2293,5.2365,5.3931,5.5508,5.4815,5.6631
"psiTPTE22",6.14510419211111,5.96592475922222,6.29628208977778,6.01814567377778,6.44556958255556,6.36602275688889,6.02430623077778,6.846338647,6.74134470477778,6.48351457888889,6.00701423977778,5.79605572222222,6.12913343144445,6.17604958433333,6.22743774355556,6.43112831111111,7.67452822111111,5.836181182,6.73185213577778,6.19982128866667,6.08864191522222,6.60982643233333,6.36324504077778,6.05859554288889,6.10779168433333,6.27519909655556,5.99478977933333,5.905046156,6.14629502355556,6.89810301366667,6.71275580777778,6.09474254822222,5.75526523555556,6.21680206555556,6.18811059722222,5.92645597677778,6.85609207377778,6.67573399077778,6.45076072611111,6.41385201066667,6.64789250566667,6.29413952755556,5.210404024,6.27593891877778,6.19000618122222,6.20933122622222,6.71578383722222,6.53916481322222
"tAKR",4.073353347,3.896954885,4.391685321,4.154072866,3.883271464,4.493933421,3.726918716,4.462241115,3.772718111,4.532107113,4.106882985,4.250390729,4.522984831,3.683131583,3.733712494,3.211286909,6.10440588,4.067987226,3.8999781,3.648797648,4.176685882,4.399539202,5.102464321,2.505032257,4.493266315,4.376571774,3.04375817,3.963971996,3.448623786,3.989741622,3.640386229,4.282406524,4.353232785,3.620973958,4.200994132,3.048306893,2.971865926,5.508163492,4.224095683,4.939146686,3.18012564,4.486578232,4.503903173,3.910009975,4.408766273,4.344382396,3.329604582,3.540603228
