"","GSM2425674","GSM2425675","GSM2425676","GSM2425677","GSM2425678","GSM2425679","GSM2425680","GSM2425681","GSM2425682","GSM2425683","GSM2425684","GSM2425685","GSM2425686","GSM2425687","GSM2425688","GSM2425689","GSM2425690","GSM2425691"
"LOC643702",4.25149543860652,3.97239498704085,4.58494425652476,4.20770742843154,4.19486738130873,4.21755435553021,4.06181282602574,4.37642771347703,4.2590594195253,3.96751936854896,4.75868155243159,4.49204428884302,4.65882328425367,3.96920004833302,4.64022486128852,4.3267432683815,4.26018068464048,4.31463432168489
"LOC643703",4.26636911050929,4.54047513347473,4.41607388366132,4.6563889366848,4.55476401491718,4.4110260593009,4.72940153241368,3.1706525774453,4.7746798614008,4.36307447360482,4.46310103343181,4.39783601754189,4.50257438283051,4.10159242764548,4.20741413784945,4.6578062713744,4.11113792428089,4.07592970271673
"LOC643712",5.43262140301263,5.76746491563479,5.4619354714763,5.26844300240965,5.32450389013722,5.44632505406636,5.44568135360534,4.95451739064805,5.28594072449605,5.48360362907758,5.27860147913745,5.428535044384,5.25902611546513,5.16140361325849,5.44284764464931,5.29905668777085,5.43962214030214,5.24779538690027
"LOC643713",5.85610626395263,5.98530459666449,5.46662777254929,5.51369191298539,5.61393499716521,5.38078277293959,5.69325108894286,5.54202986299993,5.88693247425014,6.10605135710943,5.59968288504333,5.23775872593669,5.23905810354645,5.33404440274904,5.75189213840431,6.03319083009765,5.88566172384156,5.24406541734089
"LOC643714",4.7313666086257,4.89831609100271,4.00743969814294,4.31498090429222,4.286014753304,3.95795888144979,4.68004214844734,4.48574379881991,4.45571708164726,4.51231264276546,4.65315858260771,4.60078456745084,4.54691148821759,4.85942495723637,3.85611722272542,4.44556270928213,4.04115745550099,4.70605611463837
"LOC643717",4.61104651653028,4.43182377316501,4.503390762272,4.58599150859608,4.60958080130452,4.66274794672118,4.39257996938519,4.60016979749791,4.27428760716711,4.53705894110947,4.7881956643577,4.78357703108112,4.77058455985038,4.30354156969053,4.66500231046683,3.85530335722933,2.84845168455452,4.33781226274347
"LOC643718",4.39560980909811,4.51074308760627,4.44767817181901,4.24193183601481,4.21432386177062,4.26556659174406,4.29491866681727,4.74526820827039,4.51483040225952,4.10697404406434,4.50265431879138,4.17751537560396,4.42250206782323,4.22808784769893,3.96656197618134,4.18926705705357,4.90511652925488,4.07487471149442
"LOC643719",3.93254472961187,4.53155504761745,5.02279784961438,4.89423377795933,4.8540574542603,4.85715633388579,4.76515445062849,4.88534578940191,4.46304419061561,4.37307456860997,4.58558144039907,4.2473010199935,4.32396071806427,4.18500828286631,4.61544625500404,4.38880809610241,4.42426943677607,4.69704389318814
"LOC643720",3.86460930615717,3.77634554029004,4.36058789801445,3.7603859685642,4.36967488114768,3.82300255198897,4.35554589776264,3.50639375339447,4.11085973168205,3.93054887617055,3.96340920123727,4.2081502966484,4.19356620383937,4.10356427573639,3.07538031012697,4.33166387527096,4.04185326455643,3.88161176520957
"LOC643721",4.62076404453798,5.19534523582841,4.82597576987292,4.73004281199775,4.54641985088496,4.46806270601171,4.52475803138003,4.30499297915172,4.67841839208822,4.67888792409388,4.47893641651876,4.41048147288116,5.02289503281798,4.67064174774768,4.87937107513822,4.50413450369123,4.61574862267945,4.77002778431987
"LOC643722",3.59502857184117,4.9013659544709,4.52106792849554,5.17236349857203,5.771128387408,5.74066559620641,5.46933867699697,4.73566470679285,4.5642300078842,4.12805166664222,4.27207702776269,4.11608390956636,4.21482212078109,4.58932724543682,5.41126962888247,4.83574150318327,5.11035530818176,5.44677299275336
"LOC643729",3.93216286717363,3.97946758807731,3.07821358562383,3.48499137670716,4.11523895885633,4.10779029367905,4.21282136048513,4.11584544607654,4.1317580413138,4.13520649943067,4.47191473877915,4.10541794028112,4.52873974431019,4.24499852888009,4.45531715839637,4.06488828236978,3.96696307342,4.76758583957965
"LOC643731",4.96173967445032,4.84233545749014,5.06455675151601,4.67454742759956,4.72802704673443,4.50231443305232,4.31026369356322,4.79030371141389,4.64509354905161,5.06312422829799,4.72792823965128,4.44987609210331,5.12255635439937,4.65447627074115,4.22201964261057,4.12540214586401,4.78092788962537,3.60175593432825
"LOC643733",5.93247131327946,5.64241421704351,6.23043322047008,6.10682860741216,6.09183140530945,6.2324439525491,6.11541950846411,6.20528361074182,6.17205440997224,6.1529053973075,6.12012940541065,6.07044128115235,5.81804321504489,5.79962174009604,6.1604706873648,6.2978924136347,6.26034092868617,5.97647957829274
"LOC643734",4.61319204331855,4.36858314711398,4.22788313611357,3.65726727989866,4.53348235942047,3.97520901779127,4.18118637414953,4.13896334970689,4.48232272633278,4.78796919600169,4.28470385944811,4.22681291251577,4.61204562505421,4.5253021386814,4.17965332228697,4.58476561351497,4.23946968569762,4.29976644853644
"LOC643738",4.72616686865297,5.05872331113603,5.16512728528354,4.61429630256376,4.80638505353565,4.94356820271209,5.11691614278453,4.62603091891084,4.82590181162533,4.45841114126162,5.138292281944,4.8588257690586,4.78409629593075,4.76751433518649,4.81385131090395,4.43793586017279,4.89831609100271,4.83827219938638
"LOC643740",4.81239564144836,4.48752230051114,4.63893409899108,4.85426630170714,4.00601304777518,4.23466662628493,4.32407575048647,4.20616690910451,4.00553787261574,4.49971962581552,4.27509758569581,3.98782726670166,4.50265431879138,4.63164929456741,4.32136887005347,4.33020714851191,5.07887280201221,4.18276800524194
"LOC643747",4.50529202349426,4.11000001804067,3.65491437380008,4.27667457217048,4.33071477912404,3.24351066825375,4.33754476591676,3.99439887820818,4.25577708474972,4.32591689326347,3.8515658637263,4.01871650723592,3.94644322806113,4.17531428920691,4.55664712763872,4.24091555597206,4.25458119416217,4.49599735511996
"LOC643748",4.54831578467769,4.08445210707301,4.34003180662624,4.16342562958835,4.27125787982633,4.51473229962853,4.47984459790293,3.94962933540966,4.2711833140468,3.85481144709618,3.63071764884077,4.18571624353737,3.96049855084165,4.57712548273291,4.21502962613626,4.01623207497997,3.98041042463536,4.56046034340481
"LOC643749",4.03130926019303,4.67105175178881,4.46049239633962,4.51225347687076,4.20778503582428,3.82611106194455,3.90661270578199,4.30241549550811,4.24541663492015,3.95391444539711,3.80490975010865,4.50654431244594,4.41889526552786,4.24193183601481,4.43616257239101,4.42250206782323,4.34550509860662,4.24933755211433
"LOC643750",3.67953865062334,3.90597890905963,4.23766619619593,4.23709222629851,3.99939809028655,4.25788977552468,4.20757476789907,3.91231243022392,4.11224456948219,4.09771663532417,4.22028274144741,4.1032026081964,4.22311196635838,3.76869248746885,3.72596032481639,4.53143684022691,3.84401850448079,3.73832901787033
"LOC643752",4.7005562388042,4.26892059987963,4.37572383647042,4.60480667341656,4.26968228798949,4.22777457098524,3.98055592791047,4.81683488044684,4.22447275542397,4.06469396823395,4.31026369356322,4.23751347090736,4.19041495487875,4.48823355057144,4.37442697291914,4.15041060663315,4.38702009450729,4.12798763737638
"LOC643755",4.27728524248008,4.68879071666441,4.23338192403393,4.04610475316122,4.59001985412059,4.66117370638726,4.67097563883523,4.54633023266367,4.68536362783732,4.772065270517,5.01116368597149,4.5685754350149,4.29675076224555,4.50728724233286,4.35720642017445,4.46961661767475,3.79555854806451,4.59494989256416
"LOC643757",4.82731968444968,5.09049017100571,4.94000950225194,4.80078665361923,5.21756691806546,5.30673214749893,5.04772878995809,5.13418889777236,4.57801543697117,5.0693092639747,4.78879380430022,4.92573292247513,4.77116167307934,5.02947077580133,5.31750812696442,5.1607395173824,5.11643587488004,5.0809108801452
"LOC643761",4.32667913715605,4.32772091650422,4.61719101145927,3.40107064472851,3.87471278164603,4.5712102489847,4.25897547976487,4.56872263825186,4.574577155636,4.59055382899989,5.11111646895774,4.73215103261919,4.31376681155922,5.06026774975057,4.77844320556743,4.5416392238002,4.56184300163516,4.37355070607393
"LOC643763",3.98211213244147,4.16330091170567,4.51163510846374,4.22456590368972,3.55733288621108,3.63315333983076,4.33075851348047,3.76482170910729,4.41600765592961,4.4642634976777,4.08361062920983,4.22846993933709,4.38656735043555,4.35318550861898,4.04578770153301,3.77201125438086,3.92589301587331,4.07525441919666
"LOC643767",4.29254405300039,4.48846860649118,4.58018082760643,3.7859433423446,4.54042691310613,3.85426251109858,4.12449712888664,4.354951403524,3.95998756298567,4.34533803618912,4.71172671039773,4.58089047538948,4.16807877397277,4.64779122249083,4.28823695426746,4.48324258303108,4.20907564201918,3.72769287188655
"LOC643768",4.28668416803583,4.38780083901387,4.97473253278653,4.84893795808445,4.49308770722362,4.92781336840584,3.62970282534645,4.73623046198174,4.90792944282307,4.79192958630609,4.50952831998715,4.74073358734382,4.58808310507874,4.68048808556274,3.23927888140084,4.46413780918452,4.29334620363714,4.33170621956423
"LOC643770",4.60497478950219,4.30629972130985,4.35477266901877,4.68854747720142,4.42873809673738,4.05499820742915,4.4231129512007,3.8524705332599,4.57903460385392,4.66946750276257,4.25993695309065,4.36921714876872,4.62948083223258,4.27197390360601,4.3016877246135,4.30043251613874,4.25577708474972,4.40532706944693
"LOC643771",4.28608611614126,4.58000904920209,4.44515400023751,4.09703124266958,4.52128946558359,4.43118346578494,4.13660303386111,4.04647359827474,4.23334426347534,4.5186349093503,4.29537729458083,4.11721503403134,4.34082244337761,4.23848208863597,3.87246661240173,4.63758654113452,4.30912902839528,4.57879843889059
"LOC643772",5.44250000624927,5.66258150859889,5.66836083983886,5.08182746020043,5.36403692498076,5.39099056386289,4.9016524825127,5.09351538701983,5.48036465940751,5.7133524191564,5.35776839264552,5.41440990315907,5.33959385724969,5.36018937253122,5.54920339210792,5.19130799318356,4.97480850936348,4.78789806809852
"LOC643774",4.20070537637699,4.01524527552354,4.38870368983428,4.77355031787435,4.6295479757853,4.05042490258294,4.86139400291573,4.56028745177771,4.26610797721806,4.47955710993841,4.67461131990148,5.10997520377454,5.09635716360251,4.58216792847927,4.46802724444825,4.57003415311745,3.85872324487232,4.14196021666952
"LOC643778",6.5702254982902,5.88466751445142,6.56013974856763,7.02238845451753,6.95329969936281,7.03985407918288,7.18839360507547,7.36937539625529,6.34511317398343,6.41417207357808,7.00305077714579,6.96482555500561,6.80590737907009,6.6794629278135,6.58124623515534,7.32939326892761,7.38282942579042,7.50318858585723
"LOC643779",6.41435527010247,6.11277997912367,6.39464275229408,7.15731520077614,7.91455591321933,7.57562289425045,7.20103745009382,7.59987610505185,6.04265900064826,6.90046980095113,6.21463813000753,6.50317236318772,6.20688151777059,6.45837019164826,7.06745221618204,6.96935382468117,7.44659254378502,6.96418443015514
"LOC643783",4.45144621074745,4.9961555099759,4.42812791570463,4.89377845463678,5.39242699474103,4.98667946998861,6.02052220288461,4.98310018192724,4.95936909329704,5.42106235483868,4.87127951739088,5.09056681027305,4.64146539544071,5.39732141283234,3.49820745835141,5.16351966409033,5.20817347849531,5.49254350113221
"LOC643784",3.97794643202498,4.00344401724544,3.67879983159384,3.61167758902035,4.36629206597626,4.43629971779775,4.05771807737857,4.23728179011945,4.09462701425702,4.38614240725962,3.86907484233292,3.5744006757881,4.26610797721806,3.87207787034996,4.08674963418191,4.22110511778065,4.28329842006365,4.19498136560021
"LOC643787",4.43351320235989,4.3578898372013,4.29766142669156,4.66403807358255,4.24547687602135,4.61010909868224,4.64887184842588,4.82062232511535,4.74687957401608,4.65726413533383,4.22010935427707,3.71703368092377,4.74933088160145,4.84510114830984,4.32596947721968,4.31978605097501,4.80802700984954,5.46939729124847
"LOC643790",8.31415613879526,8.0821616049903,8.00384034266128,8.11081349324448,7.80625161144914,8.13431829374366,8.08005353622419,7.83686308632607,7.90588492718184,7.76635637116903,8.24931287936804,8.32269188985921,8.57771341121779,8.27868250085719,7.95210206886927,7.91731693673873,7.88510612018613,8.16447686908588
"LOC643791",4.20391167702417,4.35204102387728,3.5325713101066,3.76267729170898,3.70300321691613,3.758852132644,4.34123703043572,3.21566151400362,4.65243377678828,4.38931700290802,4.42097803705599,4.29371890213076,4.44651840596282,4.59346755652443,4.01058866004414,4.80184423903377,4.48046483617297,4.4551596442152
"LOC643792",5.16760440455532,5.46920646055229,5.27090377014187,5.20017396218258,5.29184553391777,5.31210314483412,5.2499227471179,5.09056681027305,5.44355493629634,5.58978475579579,5.04035162542666,5.50531837353447,5.2404895030962,5.3557390521329,5.3020631016043,5.20349013631393,5.30599313129571,5.21281599215961
"LOC643797",4.19921704873732,4.3769623915368,4.60881765048852,4.74977242677182,4.88912762417559,4.31339461297248,4.47883399843189,4.81508387590111,4.51720767073981,4.44543226871597,4.12035210626851,4.2759646761297,4.32353241716544,4.48752230051114,4.49630108239147,4.62044451500327,4.44268829866673,4.43793586017279
"LOC643799",4.36348390753283,4.10594998218455,4.75998983056898,4.11447922094837,4.08145604060865,4.23220316572725,4.43164368409932,4.23674256182203,4.32192001577251,4.00974174520062,4.31278742574811,4.14035821739905,4.214874407796,4.10851935506495,4.20163589975903,4.80595266256749,4.12773008890808,3.6854266504454
"LOC643801",4.48911444348061,4.5443606535025,4.42680717315867,4.22657388118079,4.12035210626851,4.17432643526834,4.38937689489183,4.46074439827809,4.11608390956636,3.95867900589204,4.70147841749342,4.72206950208577,4.82274156711096,4.28249355292114,3.66362698192198,4.3743775170486,4.23021070033998,4.54319195747901
"LOC643802",5.68247385582775,5.6798158916794,6.15430107600347,6.0400141440651,5.87112335301684,5.79411091857693,6.26746912993509,5.80222605210046,5.80444573320924,6.08582020436879,6.06972063836947,5.99267100931581,5.37402223355869,6.14004505842877,5.9593823092521,5.87319701829518,5.65903572604253,5.65057502064635
"LOC643805",4.60105643705874,4.8545719116869,3.75007584704132,4.29976644853644,4.55138124085275,4.52307879186111,4.7313666086257,4.22651762369107,4.91546908135134,4.63590857614875,4.39631446631985,4.94243784106828,4.52822260459253,4.87476062762115,4.24950040820521,4.94257427624683,4.67515160795663,4.67709939255405
"LOC643807",4.77141181938496,4.59356283903734,4.79313558895277,4.28179593467694,4.68910209059135,4.89193541208919,4.55983706118743,4.43384539075026,4.10865826576483,5.030694014812,4.37642771347703,4.52143586496001,4.55106366028368,4.73377998132928,4.48262573212951,4.33396814818311,4.21356969627642,4.6589954101941
"LOC643808",4.54818281135073,4.00280304653188,3.80475500836118,3.64486687635615,4.34781076881821,4.00256652443763,4.1997179607584,3.90685712469531,3.92810563882245,4.30880185620179,4.24939740215762,3.99721128199014,4.08406639140106,4.3385763069573,3.09537929889817,3.98609241492271,4.65531238295889,4.09172699547105
"LOC643809",4.95219572089786,5.04221965158837,4.6277365114434,4.69293458531854,5.07262051576381,4.80912294305503,5.33357329108386,4.86605338065318,5.01976470855677,5.38525707495908,5.10173746876678,5.1130032336515,5.08513525537287,5.09965919902543,5.21007164240635,5.0655383634012,5.10227725326772,5.36449749424799
"LOC643811",4.70699456047192,4.53098053210908,4.52742844311145,4.48066652583571,4.37410801884588,4.64341436890698,4.99119098030902,4.44675850474194,4.62418411338346,4.542127024817,4.62866127754554,4.79055196838797,4.66062405024031,4.4739248765278,4.71665184866178,4.52579236882155,4.54273949521094,4.1763800643701
"LOC643813",4.05712565094297,4.1456358854176,4.4272442469125,3.84382298864947,4.2523515435476,4.5070687534733,3.98800757449112,4.56716389038479,4.12603321316852,4.80207965841141,4.60943138308931,5.23320166601647,4.04872365816983,4.23803811444456,4.02214832912507,4.2506323832871,4.1317580413138,4.29573433687017
"LOC643814",3.97573509240345,4.05515547275115,4.21315470214638,4.12690638440205,4.28921152309285,3.27060668136614,4.17696968588011,4.17379384623589,4.35171771745942,4.6804104433322,4.28464367978417,4.21858752992891,4.43508954942803,3.76754145430684,4.20764707291539,4.32900444342261,4.09723886707541,4.34595161528
