"","SRR6286050","SRR6286052","SRR6286054","SRR6286056","SRR6286058","SRR6286060","SRR6286062","SRR6286064","SRR6286066","SRR6286068","SRR6286070","SRR6286072","SRR6286074","SRR6286076","SRR6286078","SRR6286079","SRR6286080","SRR6286081","SRR6286082","SRR6286083","SRR6286084","SRR6286085","SRR6286086","SRR6286087","SRR6286088","SRR6286089","SRR6286090","SRR6286091","SRR6286092","SRR6286093","SRR6286094","SRR6286095","SRR6286096","SRR6286097","SRR6286098"
"RNF121",9.92930452557285,9.8497241204897,9.66894529198276,9.7981776258312,10.1320567985217,10.3231073005466,9.90957703609197,9.57220202791975,9.16314829837561,9.66322809844325,10.5444534113369,10.4232637227515,9.35975474986859,9.37307779524206,9.77152088425983,9.67021624312858,9.37459478737931,9.36189499572164,9.45793852546125,10.3193654822708,9.0277319607646,9.11584111511563,8.56234539710476,9.54870751971071,9.63767508022518,10.0656221107834,9.59754213012232,9.69318059683482,9.66008168357843,8.61510711391152,9.72006874489842,9.27289162800971,10.3069850909499,8.85712820737863,8.89384161560418
"RGS3",9.43463220165691,9.67583229462157,9.58754979765143,9.63749896159222,9.26916376035544,9.33303956232425,9.1925126475128,9.72642682586782,10.0239039776582,9.41191593117719,9.33076060859437,9.13890018685387,9.84082363561116,10.2171452426554,9.90899923014296,9.45004705107757,10.2614977892659,9.92278744594856,9.77469248143757,9.68277777755725,10.1680658653284,9.75192018392296,10.0163781528122,9.89140809445525,9.85667151385124,9.77602170489654,10.2798260117278,10.0934264099428,9.83572215225186,9.94823607842204,10.1766001955302,10.1467578000725,9.28477779420819,10.2701115641681,10.5659459557089
"RIC8B",9.10871555083156,9.9796060665333,9.8631048974824,9.26700526590915,10.2468348866571,10.0513452951913,9.99141567032606,9.93277571824796,9.83436106988587,9.3319615664897,10.2479741535555,9.97948852116394,8.86460156958093,10.1906277121251,9.98475033738657,9.91724478936569,9.69402398897461,9.84718639394413,9.6982071168617,10.3611612416351,10.0224744757978,9.74639551425062,9.70237525405042,10.1941189991643,9.9369463917334,10.093475340516,10.0923685705639,9.86180013461136,9.91711048279589,9.11796211152013,9.3130479828896,10.0784730576003,10.3002183501955,9.66758787584639,9.33998492951801
"CYB5D1",9.70165956022421,9.56349731139455,9.76235710736755,9.87220015497481,9.77985602669276,9.65526604517181,9.69628338433197,9.50142159653618,9.77435800447337,9.92369854755278,9.72664791833201,9.72929156316851,10.0682503028523,9.87161293773031,10.1113791854168,9.94590200951821,9.45236789830843,9.85844673220619,9.8038402848391,9.75529570697182,9.83525862455346,9.75745388768267,9.40425325666671,9.75727825251837,9.90104356317662,9.99407062563384,9.87690050709637,10.3433419597809,9.63744282790271,9.36015133034499,10.2911035993643,9.91582550336776,9.83333396313891,9.44625243518145,9.47783572606608
"NOM1",9.94546876105243,10.0588494681951,10.2509404259375,10.3580773484244,9.9896359213059,10.0130447397538,10.0575137578083,9.88597312389237,10.2702091520189,9.92993901879069,10.0670771329953,10.2816135658116,9.85532339214631,9.85065424535951,10.0975036976065,10.4158932434082,9.07227592905401,9.58972464336191,9.57969031764108,9.99837180289289,9.62553009952092,9.48946288094252,9.29878846194701,9.28864961400093,9.4875352073974,9.62879048273191,9.68895893373979,10.2293648451426,9.28583562455245,8.97041599376595,9.25441329473717,9.28002397911141,10.3867238725476,8.45793893439108,8.98337932576769
"MAFG",10.0366148543419,10.1587615902066,9.72562352432403,10.1733066523216,9.66458772793947,9.97027339488488,9.87410532476672,9.7447306311854,9.7921974249985,9.91687809815289,10.124319336115,10.026789246835,10.3060809800114,9.36410191948241,9.7823795194089,10.1413439143105,9.50731812843118,8.91845391082367,9.56272995948474,10.1075716663593,8.99819035659782,8.65637888057658,9.25921648865968,9.03578795389104,9.11540571782399,9.57056126939426,9.51135989008686,9.58564597508509,9.18780552879435,8.66934934034186,9.12873297331189,8.82475276788544,9.9084505076611,9.02670701447333,9.13230413285106
"EXOSC2",9.60683489194051,9.83884574922345,10.4396374457941,9.58951604780295,9.72581374201096,9.31423833970402,9.78218885933017,9.93978746066216,10.4337018815725,9.69687633199653,9.40738042807023,9.80790714347399,9.46166053867793,9.74593331854564,10.1473404230138,10.009615491451,9.25649431894505,9.87659655135391,9.32825227080068,9.92949277407797,9.78439103404543,9.78735033520169,10.4035471197935,9.66440817690045,9.68756095099036,9.56508536667913,9.43156017863118,10.267055227577,9.55295226409747,10.0937364937669,9.26620414713847,9.63662321865856,9.77038812757006,9.41496258645359,9.66168557020633
"B4GALT3",9.70505035655503,9.80870443486993,9.4965894152458,9.74633347229836,9.70331426898908,9.98467134849978,9.63726489708229,9.71683206366046,9.68733204406611,9.8502329352114,9.99919254817713,9.84435734362343,9.91832934436461,9.35647634908459,9.4607633767455,9.52308147701158,9.67301446970725,9.95757833507544,9.84063628188566,10.1608963297982,9.36302453350123,9.38368638674837,9.70494289083582,9.64378689650694,9.55667137645196,9.88959076606813,9.6301013889458,9.76407900579733,9.61899591685859,9.56958686822738,9.93596334024874,9.73006460528819,9.83764137417023,9.54126075332211,9.13124093816402
"RSBN1",10.0728367284751,9.9563701381965,10.3748952442374,10.0198240343228,10.0494769845058,9.98655051476807,9.8173595491825,9.87431366481559,9.6577907962418,9.785532344716,10.0177880906009,9.93629330936223,9.68439151399174,9.65981034744378,9.91921102944763,10.2475121815438,9.38998960902287,9.31977559704205,9.81993547747801,10.2573302595509,9.72405394082881,9.5175382096742,9.12392920220844,9.57746224929473,9.55557956382255,9.7211681763651,9.66847992931021,10.2409275039741,9.63512667708707,9.39336441093241,9.28813741819925,9.78277845042791,10.6744300130964,9.29247556198909,9.16836965786563
"PUS1",9.22446357453917,9.67681648414403,9.51337010650231,9.24745318871969,9.5363408794898,9.23427479189345,9.01792279888692,9.91783054397987,10.6696202245038,9.45475082536735,9.18254106561028,9.43899335986283,9.58235796242892,9.82371996333178,9.30477349338452,10.0807343871343,10.0785632243025,10.2813222902068,9.53409048749089,9.65830675058819,10.1737303121225,10.3985257240534,11.582056405396,9.67846027181676,9.87616069940351,9.91311811252666,10.0627120609738,9.45637211109037,9.94599759226518,11.5579775708304,10.0082581677601,10.1901941461369,9.39728970730668,10.6826852690387,10.3803615349666
"CBR3",6.94560042605565,7.37468209781565,7.42594720567554,6.80459850429389,9.33294486912286,9.54518367915503,9.14649185272157,8.2333835740027,7.46140960827291,7.16816669763033,10.4006802633722,8.35555027619776,7.35962572818834,10.9482989423508,7.59666038250166,7.18862923732272,10.1859986541925,11.2231050494162,10.3951990615597,10.8257585722441,9.96802134824137,11.2121197383675,9.9588969350747,11.2993601501749,10.5497007904128,11.2330454658198,10.3363597617974,7.3861692777304,11.0452799860978,11.3742553010199,10.4315629726296,10.8648049822909,9.91765229448443,12.4705715903008,10.0937776588562
"MFSD5",9.89157306986387,10.0630881630091,9.80310498729997,9.86598349517576,9.40810405512632,9.97778596550718,9.76463950439217,9.9872696460644,9.75845808708233,9.95751869970403,9.7004011934962,9.83882389577373,9.84779871995072,9.39645351897461,9.37729094178696,9.91938524110429,9.66977004502561,9.74110857111177,9.54242052768969,9.69043635243388,9.58060632067034,9.52639845053496,8.71542110333922,9.54028622847139,9.66633157386885,9.81230789705669,9.88334238206379,9.21263631928259,9.81269872721716,10.5521685700443,10.029205331709,9.76648252914989,9.69980774621032,9.58956938577772,9.32326574541742
"ARMC9",9.05531654675413,9.65406279706841,9.93329352480655,10.4233589267508,9.8220583972956,9.63528523880347,9.51264368642957,9.10899458614892,10.3180690731664,9.63594193348786,9.64308049695587,9.40178138850381,9.63742321288957,9.96286149548344,10.0873061630025,9.77686543267609,9.45846318677401,9.56967434290969,9.4810550132796,9.1688915193976,9.57647396692805,9.69638321112093,9.67046929503124,9.5415467999586,9.25939826864886,9.14318416093806,9.52333531052606,10.1569626773052,9.26297489480164,10.7810205684131,10.3572936412127,9.80921105740895,9.3180926294552,10.1090017117068,10.0308804804538
"YARS2",9.1112550346647,8.70110411924257,8.88715588833181,8.04895182263204,9.0596829060245,9.81028923562589,9.47295913951098,9.8184290851145,9.54195162975101,8.16368648656883,10.3474864938811,10.1374088458351,8.94322195050847,9.75720142710771,9.05006828894916,9.09785024814295,9.86152985220147,10.2527152690834,10.0812653620254,10.8645481070202,10.1540036856264,10.4001818036862,9.04153468615527,10.1094577989096,10.4556864833134,10.2805811671697,9.95609463420258,9.24818659836386,10.4718469200219,10.5192937549686,10.7213646398684,10.1117160162083,10.3183120355734,10.8620242218911,10.0564777596529
"DERPC",10.0194331540253,9.92917876401382,9.8862127405474,9.85916066901514,9.81754417291624,9.5332696117969,9.59149068524075,9.83103928928942,10.3775785557651,9.69717647938873,9.25386223335181,9.45793222841364,9.72397282820583,10.3974919316637,9.3044323918948,10.1708573549048,10.0174291949782,9.96005831175472,9.73209775576962,9.35564373368904,9.63304092834468,9.55301652251497,8.13257012698303,9.77064420112568,9.94878505023666,10.1220502559371,10.0978701024849,10.2375341638412,9.48837231571964,9.36657870767905,10.3430890386023,9.8087509988372,9.33685332706298,9.19688678209959,9.63119681179405
"GREM2",6.83867286609784,5.98189457639737,6.91930064954258,7.78796128368232,12.0003051238214,9.85725080403726,9.74199206976468,9.12383773708827,5.6920748491176,7.82816545901015,11.1574768561542,10.3035177902872,5.44907376790716,9.66075708327274,9.74819384537273,5.80198432999196,8.98572941989079,9.1786216218382,9.05214367196695,10.4340021127052,9.63310056903094,9.52907885934133,8.99722195722348,10.471086098509,9.51405659207842,10.246805954515,9.77621897055412,10.2589123355492,9.03643850758372,8.56348670630813,9.45201906611449,9.67810264919134,10.3273620747332,9.40716361984612,8.45861825767213
"MAP3K8",9.75714549172631,9.75822230713053,9.55623113446311,9.72071384694939,8.50170749560331,9.71613255495324,10.0277979630081,9.96133133545371,10.7339098012299,9.83504844465225,9.85436079711427,10.0916761994306,10.4758239813901,7.83125545764636,9.06488469259684,10.0024922702397,10.3006658064218,9.33175547725597,9.57244044455942,9.36643724018827,9.9966349559582,9.59476485290017,10.7132569185447,9.04920728126692,10.2701924559298,9.39916696569864,9.42220436928971,8.71996711415975,10.3509852617702,8.98513846009019,10.2005843774837,9.71992013101609,9.84478427869952,9.25327089316269,10.2984623696623
"MRPL33",10.2922807640856,9.91935963789137,9.64110476311149,9.67090536255252,9.62181311271909,9.81640692072273,9.61941052061725,10.1160321462542,10.2074289768348,9.91269740784121,9.91777549943706,10.0574342484332,10.470358968111,9.30582052046332,10.0295423306514,10.1932700153131,9.68207359526651,9.82250269975471,9.58017990172234,9.86335214036924,9.02424693796458,9.11433380404102,8.82349080190709,9.54966965063875,9.45992403092736,9.80311841177203,10.2724251339661,10.27723326915,10.2083848111413,8.76688653763925,10.2460250394682,9.16106409232866,9.83638953510481,8.64356128658975,9.047127593916
"INTS5",9.77526126295971,9.76369119616561,9.84430741970243,9.79486593938434,9.91288861287411,9.89220767079664,9.81679620924965,10.0587205949663,10.005275841365,9.91606457412638,9.79863871302134,9.87773596835871,9.79818382087381,9.54143000722801,9.52818354334662,9.69070773369165,9.27297578910728,9.40861291044541,9.58308804411132,9.89803263883814,9.11427275482828,9.15332417415521,8.3082820619191,9.32766982789327,9.78595804415535,9.74194139081439,9.76415634490625,9.75659421571449,9.39807370388467,10.2382009049512,9.96937378942742,9.5396404004412,9.8988831890624,9.10501038939575,9.01280738636624
"CPT2",9.69359326907643,9.79451081086051,9.44202029583775,9.26395339105736,10.1080635541291,10.0194839418052,9.72925838890515,10.1012936122221,9.59152438354547,9.61840550678567,10.1858115089825,10.3343779815923,9.60744823269339,9.37546354052799,9.49000149659551,9.60316480284255,9.53302692746603,9.58559339342562,9.84228813619573,10.2898602864519,8.81556971077871,9.2649177756747,8.69537982498272,9.74050673049613,9.6543546181271,10.0338919927637,9.77645432735538,9.78409995733994,9.58915792704072,9.24394109362937,10.1058358716033,9.49400230032457,10.1933266881942,9.19969521112172,8.76692790235049
"ARL14EP",10.3196004976989,10.0837550662406,10.0413803269737,10.0746485360906,10.1773280831344,9.94362241776401,9.55465423037718,9.97745419029882,10.3413171432989,10.1076113834913,10.0719095983708,9.95283463631371,10.2079320295889,9.82447481783466,10.0248035856378,10.1763342900637,9.1960338978194,9.33511587977894,9.55015511491193,10.0350182776785,9.72416643512153,9.53247234994464,9.25523880116857,9.79987739129524,9.86454199366108,9.7175126254664,9.86530405241342,10.130077265586,9.5030992151566,8.83400745155384,9.2232863284868,9.52738366192239,9.99117206474606,9.57743633312437,9.18852339315556
"MCM5",9.99295102190984,9.6214815301798,10.0547001833577,10.0571028000954,10.3224892493726,9.6315416635409,9.72332146933972,9.68865878547402,9.3911287036203,9.75449399395825,9.460829058156,9.41401820055237,9.56188271266119,9.53382026040947,10.1393893573759,9.45193125100477,9.08992253735895,9.11689447363257,9.65429499145116,9.30495394183571,8.96599505861172,9.16318344350073,9.32237680911875,9.28739366889491,9.35147227587228,9.50010035860893,8.89933564093787,10.9641240553499,9.47569739267884,10.1036579657713,9.54953199305286,9.50038070645085,9.28175896561624,9.4465893129531,9.56614311665051
"GRPEL1",10.0700239157978,9.88843728364035,10.0705035843291,9.54471281276177,9.55580600543855,9.95163878629989,9.53123392597607,9.95193085313858,10.3237908199236,9.92298038073359,9.70646274129379,10.0454697660497,10.0505723553999,9.43825991165346,9.14565213513377,10.3399523636643,9.51412092018538,9.56071784206502,9.86601781663815,10.2721637177363,9.64940214932752,9.63505956232082,9.46697118170312,9.59385871779035,9.96465197741772,9.74935748434848,9.88167301684258,9.62821871148415,9.71388348061368,10.3267886704049,10.0815093003119,9.596492276764,9.76893066762287,9.63389815287004,9.49341779696932
"ZFYVE1",9.65427600695778,9.74836401232559,9.85628144693531,10.2961151588002,9.7767896238401,10.2827117319801,9.91981945991392,9.75215000245742,9.46368921816538,10.1320056860482,10.0629216870313,10.046154952263,9.706220011519,9.56915905426528,9.31358363323722,9.51566085078435,9.58906515939795,9.26670284244372,10.1500126902956,9.80356535878757,9.22500460245867,8.91069717417304,9.53737562821821,9.37357391177896,9.65400962198279,9.48429404466678,9.24842159071971,9.46811416581265,9.56114369317776,9.36738998668703,9.44895410900428,9.59610820284337,9.66671722814053,9.23016684828344,9.36961118597075
"HAUS5",8.71440348452179,9.40516148796866,9.36596495431779,9.58289418093775,9.7820391173856,9.47439238645699,9.6790258970749,9.54234715619263,9.88395401095066,9.60761212798754,9.46338937571952,9.36625155757055,9.20192818560144,10.1909141344726,9.79225951246793,9.29155886268661,10.0858532873428,10.0407121285938,9.3649405968836,9.1052675841052,10.0234985116585,10.3645298667994,11.070719641548,10.040044551931,10.0660658829888,9.79569242279297,9.3586428641668,9.86039718749264,10.0102931657519,10.565914811168,10.1888394127643,10.55444377679,9.56064586057103,10.752316340252,10.5363614723582
"ILKAP",9.80241100658067,9.81144854856333,9.81598072595263,9.77660823308153,9.48543509719514,9.65924435479022,9.46444309828098,9.76852587879857,9.97453949155101,9.72093214215123,9.59119607543501,9.56434162783568,9.95276082985291,9.88038256575533,9.60954558066077,9.82480996939339,9.89930303658209,9.90841343451187,9.40987382210061,9.60201872561053,10.1335150125332,10.0019833211969,10.8405545069598,9.71076921955965,9.66257300312918,9.66709561958086,9.861621020899,9.39348410752051,9.92847343866584,10.793700597623,9.99232200440572,9.98634247694017,9.57462773805799,10.116300552596,10.2967541151856
"DHFR",10.4698641194505,9.68976301378471,10.242661849727,9.33498111119102,10.6654439036914,9.55988861697361,9.73404731602978,10.1665724568087,9.71900025343343,9.20148517588127,9.32377860404038,9.99078366987028,9.4865822538856,9.70020357941433,10.658514382892,9.47570339658715,9.41745597509155,9.06208599290984,9.40126804279678,10.1271113095086,9.23819561388644,9.57216309394704,9.40491696879509,9.67194655149168,9.47969461470342,9.67593712846005,9.41881261494735,11.6055467904937,9.08450806606279,9.60956196967128,9.418382240766,8.85422990288351,9.96686155445163,9.51207395523779,9.41007756260187
"IMPA1",9.72426627542496,10.0548466650259,9.64017563097823,9.65032835500118,10.1154043406725,10.2720299121904,10.0795602842792,9.87723875709529,9.4812868435577,9.71798060538667,10.3450179250444,10.0401257500417,9.56444618995548,9.96010647747601,9.85307558395189,9.92701494838913,9.88372540434917,9.96352758182872,9.86399262776909,10.3348199317525,9.88034321200733,9.79352241914637,9.62445892531197,9.80108100749963,9.53643509551586,10.032056671345,10.0049211855534,9.51967843166132,9.85429698821583,8.81104792481296,9.2531525584669,9.51828060437296,10.3095372600072,9.25403607720545,9.43295874512167
